"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Attorney General's Office","Attorney General's Office","Head of Attorney General's Office","AGO1","AO","20030","21541","Legal Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts2"
"Attorney General's Office","Attorney General's Office","Civil Law and Northern Ireland","AGO3","G6","58600","68881","Senior Legal Adviser","5","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts3"
"Attorney General's Office","Attorney General's Office","Civil Law and Northern Ireland","AGO3","LT","23850","25845","Legal Support Officer","1","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts4"
"Attorney General's Office","Attorney General's Office","Civil Law and Northern Ireland","AGO3","AO","20030","21541","Legal Support Officer","1","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts5"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO4","G6","58600","68881","Senior Legal Adviser","4","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts6"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO4","G7","46620","54802","Senior Legal Adviser","1","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts7"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO4","EO","23890","26874","Operational manager","1","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts8"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO4","AO","20030","21541","Operations Support Officer","1","Law","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts9"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","G6","58600","68881","senior operational manager","2","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts10"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","G7","46620","54802","senior operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts11"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","SEO","34470","38784","Operational manager","3","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts12"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","HEO","28180","31714","Operational manager","3","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts13"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","EO","23890","26874","Operational manager","3","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts14"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","AO","20030","21541","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts15"
"Attorney General's Office","Attorney General's Office","Criminal Law and Superintendence","AGO5","PS","22560","24260","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts16"
"Attorney General's Office","Attorney General's Office","Business Support Team","AGO1","G7","46620","54802","senior operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts17"
"Attorney General's Office","Attorney General's Office","Business Support Team","AGO1","SEO","34470","38784","Operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts18"
"Attorney General's Office","Attorney General's Office","Business Support Team","AGO1","HEO","28180","31714","Operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts19"
"Attorney General's Office","Attorney General's Office","Business Support Team","AGO1","EO","23890","26874","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts20"
"Attorney General's Office","Attorney General's Office","Business Support Team","AGO1","AO","20030","21541","Operations Support Officer","2","Operational Delivery","/data/TSOL/2011-03-31/AGO-government-staff-and-salary-data---March-2011.xls","juniorPosts21"
