"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","10","57332","66083","Grade 6","1","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts2"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","10","57332","66083","Grade 6","1","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts3"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","10","57332","66083","Grade 6","1","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts4"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","8","43960","50670","Grade 7","13","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts5"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","8","43960","50670","Grade 7","4","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts6"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","8","43960","50670","Grade 7","4","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts7"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","7","34346","39100","Senior Executive Officer / SPTO","31","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts8"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","7","34346","39100","Senior Executive Officer","13","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts9"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","7","34346","39100","Senior Executive Officer / SPTO","14","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts10"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","6","27580","31070","Higher Executive Officer / HPTO / STE","195","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts11"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","6","27580","31070","Higher Executive Officer / HPTO / STE","25","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts12"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","6","27580","31070","Higher Executive Officer / HPTO / STE","21","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts13"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","5","23810","26621","Executive Officer / PTO / TE Level 5","22","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts14"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","5","23810","26621","Executive Officer Level 5","7","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts15"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","5","23810","26621","Professional and Technical Officer Level 5","5","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts16"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","4","22066","24928","Executive Officer / PTO / SPS / TE","684","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts17"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","4","22066","24928","Executive Officer","26","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts18"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","4","22066","24928","Executive Officer / PTO / SPS / TE","46","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts19"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","3","17662","20453","Admin Officer / VI / Tester","814","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts20"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","3","17662","20453","Administration Officer","14","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts21"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","3","17662","20453","Administration Officer","24","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts22"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","2","14619","16519","Admin Assistant / Tester","110","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts23"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","2","14619","16519","Administration Assistant","1","Knowledge and Information Management (KIM)","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts24"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","2","14619","16519","Administration Assistant","5","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts25"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","1","14217","15007","Administration Assistant","27","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts26"
"Department for Transport","Vehicle and Operator Services Agency","Chief Executive","8","1","14217","15007","Industrial / Handyperson","1","Human resources","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts27"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","1","14217","15007","Industrial / Handyperson","3","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts28"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","2","14619","16519","Administration Assistant","1","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts29"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","3","17662","20453","Administration Assistant","12","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts30"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","4","22066","24928","Executive Officer","17","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts31"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","6","27580","31070","Higher Executive Officer","12","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts32"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","7","34346","39100","Senior Executive Officer","11","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts33"
"Department for Transport","Vehicle and Operator Services Agency","Finance","160","8","43960","50670","Grade 7","4","Finance","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts34"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","3","17662","20453","Administration Officer","2","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts35"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","4","22066","24928","Executive Officer","12","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts36"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","5","23810","26621","Executive Officer Level 5","1","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts37"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","6","27580","31070","Higher Executive Officer","30","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts38"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","7","34346","39100","Senior Executive Officer","13","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts39"
"Department for Transport","Vehicle and Operator Services Agency","Strategy & Customer","161","8","43960","50670","Grade 7","5","Operational delivery","/data/dft/2011-09-30/VOSA-Transparency-Final-Return.xls","juniorPosts40"
