"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","Grade 7","50000","60000","Financial Services","1","Finance","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts2"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","HEO","30000","35000","Financial Services","2","Finance","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts3"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","EO","25000","30000","Financial Services","3","Finance","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts4"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","AO","20000","25000","Financial Services","5.6","Finance","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts5"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","HEO","30000","35000","Chief Executive Support","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts6"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","AO","20000","25000","Chief Executive Support","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts7"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AO","20000","25000","Post Authorisation Surveillance Unit","7.6","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts8"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","EO","25000","30000","Post Authorisation Surveillance Unit","3.4","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts9"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SO","25000","30000","Post Authorisation Surveillance Unit","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts10"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HEO","30000","35000","Post Authorisation Surveillance Unit","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts11"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SEO","35000","45000","Post Authorisation Surveillance Unit","5","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts12"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SSO & PO1","35000","45000","Post Authorisation Surveillance Unit","0.8","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts13"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","VRO","50000","60000","Post Authorisation Surveillance Unit","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts14"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SRO II","50000","60000","Post Authorisation Surveillance Unit","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts15"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 7","50000","60000","Post Authorisation Surveillance Unit","4","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts16"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 6","60000","70000","Post Authorisation Surveillance Unit","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts17"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","PS","20000","25000","Senior Manager Support","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts18"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HSO","30000","35000","Post Authorisation Surveillance Unit","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts19"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 7","50000","60000","Legislation Team","1","Policy","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts20"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HEO","30000","35000","Legislation Team","1.2","Policy","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts21"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","EO","25000","30000","Legislation Team","1.5","Policy","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts22"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AO","20000","25000","Legislation Team","1.8","Policy","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts23"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 7","50000","60000","Feed Additives, Research and Enforcement Team","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts24"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SSO & PO1","35000","45000","Feed Additives, Research and Enforcement Team","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts25"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HEO","30000","35000","Feed Additives, Research and Enforcement Team","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts26"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","EO","25000","30000","Feed Additives, Research and Enforcement Team","2.8","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts27"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AO","20000","25000","Feed Additives, Research and Enforcement Team","3.6","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts28"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 7","50000","60000","Core Services, Quality and Communications","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts29"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SEO","35000","45000","Core Services, Quality and Communications","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts30"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HEO","30000","35000","Core Services, Quality and Communications","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts31"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","EO","25000","30000","Core Services, Quality and Communications","3","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts32"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AO","20000","25000","Core Services, Quality and Communications","6","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts33"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AA","20000","20000","Core Services, Quality and Communications","0.4","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts34"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SGBII","20000","20000","Core Services, Quality and Communications","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts35"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","PS","20000","25000","Senior Manager Support","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts36"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 6","60000","70000","Biologicals and Administration","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts37"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","PS","20000","25000","Biologicals and Administration","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts38"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 7","50000","60000","Biologicals and Administration","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts39"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","SRO II","50000","60000","Biologicals and Administration","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts40"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","VRO","50000","60000","Biologicals and Administration","5","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts41"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","HEO","30000","35000","Biologicals and Administration","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts42"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","HSO","30000","35000","Biologicals and Administration","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts43"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","EO","25000","30000","Biologicals and Administration","5","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts44"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","AO","20000","25000","Biologicals and Administration","15.6","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts45"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 7","50000","60000","Information Technology","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts46"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","HEO","30000","35000","Information Technology","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts47"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","EO","25000","30000","Information Technology","3","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts48"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","AO","20000","25000","Information Technology","2","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts49"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 6","60000","70000","Co-ordination Team","1","Operational delivery","/data/vmd/2011-09-30/300911-VMD-government-staff-and-salary-data---October-2011-(2).xls","juniorPosts50"
