"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","29.41","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts2"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Associate Prosecutor (Nat)","26881","31374","Paralegal Business Manager","1","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts3"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Associate Prosecutor 2 (Nat)","31296","34374","Associate Prosecutor","2","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts4"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Crown Advocate (Nat)","47605","54532","Crown Advocate","27.14","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts5"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.61","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts6"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level B1 (Nat)","20277","25632","Paralegal Officer","22.78","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts7"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Administrative assistant","4.89","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts8"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Archivist","1","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts9"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A1 (Nat)","14033","16524","Receptionist","2","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts10"
"Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","CPS-G-002","Level A2 (Nat)","15949","19239","Administrative Officer","2.81","Operational delivery","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","juniorPosts11"
