"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","Grade 6 (national)","52708","63170","Business Manager","2","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts2"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","Grade 7 (national)","43221","51814","Business Manager","4","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts3"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","SEO (national)","33072","39404","Operational Manager","7","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts4"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","HEO (national)","26745","30923","Operational Manager","10","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts5"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","EO (national)","22698","25903","Operations Support Officer","9","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts6"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","2","AO (national)","17898","19407","Operations Support Officer","4.9","Human resources","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts7"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Corporate Support and Governance","3","Grade 6 (national)","52708","63170","Business Manager","2","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts8"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Customers and Partnerships","3","Grade 7 (national)","43221","51814","Business Manager","6","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts9"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Customers and Partnerships","3","SEO (national)","33072","39404","Operational Manager","4.68","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts10"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Customers and Partnerships","3","HEO (national)","26745","30923","Operational Manager","4","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts11"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Customers and Partnerships","3","EO (national)","22698","25903","Operations Support Officer","5","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts12"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Customers and Partnerships","3","AO (national)","17898","19407","Operations Support Officer","3","Communications","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts13"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","Grade 6 (national)","52708","63170","Business Manager","1","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts14"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","Grade 7 (national)","43221","51814","Business Manager","1","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts15"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","SEO (national)","33072","39404","Operational Manager","2","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts16"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","HEO (national)","26745","30923","Operational Manager","3","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts17"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","EO (national)","22698","25903","Operations Support Officer","3","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts18"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","AO (national)","17898","19407","Operations Support Officer","1","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts19"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","Grade 6 (London)","57936","68990","Business Manager","2","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts20"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","Grade 7 (London)","47847","57432","Business Manager","5","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts21"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","SEO (London)","35590","42542","Operational Manager","9","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts22"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","HEO (London)","29848","34584","Operational Manager","21","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts23"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","EO (London)","25363","29063","Operations Support Officer","41","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts24"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","AO (London)","21024","22816","Operations Support Officer","28.65","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts25"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Operations and Compliance","4","AA (London)","17787","19285","Operations Support Officer","8.57","Operational delivery","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts26"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Planning and Regulation","5","Grade 6 (national)","52708","63170","Business Manager","3","Programme and Project Management (PPM)","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts27"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Planning and Regulation","5","Grade 7 (national)","43221","51814","Business Manager","6","Programme and Project Management (PPM)","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts28"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Planning and Regulation","5","SEO (national)","33072","39404","Operational Manager","8","Programme and Project Management (PPM)","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts29"
"Department for Environment, Food and Rural Affairs","Marine Management Organisation","Planning and Regulation","5","HEO (national)","26745","30923","Operational Manager","14","Programme and Project Management (PPM)","/data/marinemanagement/2011-09-30/Salary-for-upload.xls","juniorPosts30"
