"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","10","27600","40950","Casework Manager","67.41","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts2"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","10","27600","40950","Customer Services Project Manager","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts3"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","10","27600","40950","Executive Assistant","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts4"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","10","27600","40950","Customer Contact Casework Manager","11.84","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts5"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","11","30500","44950","Customer Contact Centre Deputy Senior Casework Manager","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts6"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","12","34800","50650","Customer Services Project Manager","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts7"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","12","34800","50650","Project Support Manager","0.74","Programme and Project Management (PPM)","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts8"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","12","34800","50650","Regional Policy Officer","4","Policy","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts9"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","12","34800","50650","Senior Casework Manager","14","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts10"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","15","56000","77450","Head of Casework","4","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts11"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","15","56000","77450","Head Of Change And Customer Service","1","Programme and Project Management (PPM)","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts12"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","6","19100","29550","Administration Assistant","15.6","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts13"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","7","21600","33050","Customer Contact Advisor","8","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts14"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","7","21600","33050","PA To Commissioner","1.95","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts15"
"Home Office","Independent Police Complaints Commission","Casework and Customer Services Directorate","260-DOCC1","8","23300","35250","Assistant To Commissioner","2","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts16"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","10","27600","40950","Executive Assistant","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts17"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","11","30500","44950","Investigator","84.7","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts18"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","12","34800","50650","Investigation Support Manager","4","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts19"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","13","42400","60950","Deputy Senior Investigator","19","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts20"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","15","56000","77450","Senior Investigator","8","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts21"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","6","19100","29550","Investigation Support Team Member","10.88","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts22"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","7","21600","33050","Investigations Administrator","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts23"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","7","21600","33050","Major Incident Room Team Member","8.78","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts24"
"Home Office","Independent Police Complaints Commission","Investigations Directorate","270-DOI1","9","25000","37550","Trainee Investigator","5","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts25"
"Home Office","Independent Police Complaints Commission","Standards and Quality Standards Directorate","280-DOQS1","10","27600","40950","Executive Assistant","1","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts26"
"Home Office","Independent Police Complaints Commission","Standards and Quality Standards Directorate","280-DOQS1","10","27600","40950","Performance Officer","3.6","Operational delivery","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts27"
"Home Office","Independent Police Complaints Commission","Standards and Quality Standards Directorate","280-DOQS1","10","27600","40950","Quality And Audit Officer","1","Internal Audit","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts28"
"Home Office","Independent Police Complaints Commission","Standards and Quality Standards Directorate","280-DOQS1","10","27600","40950","Research Officer","1","Operational Research","/data/ipcc/2011-09-30/IPCC-Template-November-2011.xls","juniorPosts29"
