"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B1","56436","72185","Building","1","Property and asset management","/data/mod/2012-03-31/DIO-staff-data-250712-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1598314","OF1","24615","32703","Commissioned Officer","1376","Military","/data/mod/2012-03-31/Army_Organogram_30APR2012-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","B1","56436","72185","Not in post","2","Knowledge and Information Management (KIM)","/data/mod/2012-03-31/HO-and-CS-staff-data-060812-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162138","C2","29258","36333","Secretariat & Private Office","1","Operational delivery","/data/mod/2012-03-31/Air-Command-staff-data-260712-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","B1","56436","72185","HR Officer","1","Human Resources","/data/mod/2012-03-31/DE-and-S-staff-data-260712-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","3","17920","26235","Team Member","7","Science and Engineering","/data/mail/2012-03-31/020412DSTL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","RN","1","Military","/data/mod/2012-03-31/Joint-Forces-Command-staff-data-260712-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","OF2","37916","45090","Senior Staff Outer Office","2","Military","/data/mod/2012-03-31/Navy-Command-staff-data-260712-HL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B1","56436","72185","Housing Service Delivery","1","Property and asset management","/data/mod/2012-03-31/DIO-staff-data-250712-HL.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1598314","OF2","37916","45090","Commissioned Officer","3576","Military","/data/mod/2012-03-31/Army_Organogram_30APR2012-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","B2","47942","59535","Not in post","2","Knowledge and Information Management (KIM)","/data/mod/2012-03-31/HO-and-CS-staff-data-060812-HL.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Secretarial","1","Operational delivery","/data/mod/2012-03-31/Air-Command-staff-data-260712-HL.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","B2","47942","59535","HR Officer","4","Human Resources","/data/mod/2012-03-31/DE-and-S-staff-data-260712-HL.xls","juniorPosts3"
