"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","The National Museum of the Royal Navy","National Museum of the Royal Navy","2","Victory Guide","15847","20676","Victory Guide","17","Operational delivery","/data/nmrn/2011-09-30/NMRNORGANOGRAMsep11.xls","juniorPosts2"
"Ministry of Defence","The National Museum of the Royal Navy","National Museum of the Royal Navy","2","Events Assistant","14000","20000","Events Assistant","1","Operational delivery","/data/nmrn/2011-09-30/NMRNORGANOGRAMsep11.xls","juniorPosts3"
