"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","2","81796","122800","Interim Director Communications","0.4","Policy","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts2"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","3","53781","86100","Senior Operational Manager Communications","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts3"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","4","41570","64500","Head of Brand Communications","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts4"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","4","41570","64500","Head of Client Management","0.89","Operational delivery","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts5"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","4","41570","64500","Senior Policy Advisor","1","Policy","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts6"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","5","33256","52500","Client Manager","1","Operational delivery","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts7"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","5","33256","52500","Senior Communications Officer","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts8"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","6","26605","40700","Client Manager","1","Operational delivery","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts9"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","6","26605","40700","Programme support officer","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts10"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","6","26605","40700","Communications Officer","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts11"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","6","26605","40700","Policy Advisor","1","Policy","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts12"
"Department for Culture, Media and Sport","Sport England","Business Partnerships","1CP001","7","22171","36500","Programme support officer","1","Communications","/data/sportengland/2011-09-30/300911-SportEng-data.xls","juniorPosts13"
