"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162138","C2","29258","36333","Secretariat & Private Office","1","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B1","56436","72185","Housing Service Delivery","1","Property and asset management","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1598314","Chf YC Off","48831","57851","Community Development Work","1","Social Research","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B1","56436","72185","Programme manager","3","Science and Engineering","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","B1","56436","72185","Police","1","Law","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B1","56436","72185","Business Management and Improvement","1","Other","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B1","56436","72185","Estate Management","2","Property and asset management","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Secretarial","1","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B1","56436","72185","Senior policy adviser","1","Policy","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","B1","56436","72185","Senior policy adviser","1","Policy","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 1","15083","16482","Museum","0.18","Knowledge and Information Management (KIM)","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B1","56436","72185","Corporate Support","1","Other","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B2","47942","59535","Estate Management","5","Property and asset management","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Army","1598314","Div YC Off","39120","47731","Community Service","1","Social Research","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","B1","56436","72185","Secretariat & Private Office","1","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","B2","47942","59535","Project Manager","5","Science and Engineering","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","B2","47942","59535","Police","1","Law","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B1","56436","72185","Finance","1","Finance","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B2","47942","59535","Housing Service Delivery","4","Property and asset management","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","B2","47942","59535","Business Management and Improvement","1","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C1 MSF","35648","44268","Project Support Officer","1","Science and Engineering","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","23427","29092","Safety Management","0.32","Operational delivery","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","B2","47942","59535","Senior Finance manager","1","Finance","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B2","47942","59535","Business Management and Improvement","1","Other","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B2","47942","59535","Programme Management","1","Programme and Project Management (PPM)","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","C1","38095","44268","Business Management and Improvement","2","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C1","38095","44268","Policy Support Officer","1","Other","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","B2","47942","59535","Senior Project Manager","1","Programme and Project Management (PPM)","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B2","47942","59535","Communication and Media","1","Communications","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Army","1591920","Div YC Off","39120","47731","Community Development Work","1","Social Research","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B2","47942","59535","Reporting and Controls","1","Finance","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Direct Military Support","0.5","Operational delivery","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","C1","38095","44268","Secretariat & Private Office","4","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C2","29258","36333","Project Support Officer","1","Science and Engineering","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","C1","38095","44268","Police","2","Law","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B2","47942","59535","Corporate Support","1","Other","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","B2","47942","59535","Business Management and Improvement","1","Operational delivery","/data/mod/2012-09-30/20121220-SEP_2012_DIO_data_final-U.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","C2","29258","36333","Business Management and Improvement","3","Operational delivery","/data/mod/2012-09-30/300912-Air-Govt-data-template-u.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","178447","C(FS)","29258","44268","Project Support Officer","1","Other","/data/mod/2012-09-30/20121213-HOCs-Transparency-return-Final-U.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094113","C1","38095","44268","Policy Adviser","1","Policy","/data/mod/2012-09-30/20121214-JFC_Master_GTA_Rtn_Final-U.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Army","1596792","Physiothrpst Specialist","25528","34189","Physiotherapy","0.54","Medicine","/data/mod/2012-09-30/20121206-1700_GTA_Army_Org_Sept2012-U.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","B2","47942","59535","Finance","2","Finance","/data/mod/2012-09-30/20121210-Sep_2012_Navy_Command_data-U.xls","juniorPosts8"
