"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Driver and Vehicle Licensing Agency","Chief Executive","16","SEO","32230","35900","Business Manager","1","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts2"
"Department for Transport","Driver and Vehicle Licensing Agency","Chief Executive","16","HEO","25880","29255","Private Secretary","1","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts3"
"Department for Transport","Driver and Vehicle Licensing Agency","Chief Executive","16","AO","16735","18000","Diary Manager","1","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts4"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","Grade 6","57855","63765","Senior Operational Manager","23","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts5"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","Grade 7","43125","52357","Senior Operational Manager","18.9","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts6"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","SEO","32230","35900","Senior Operational Manager","72.2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts7"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","HEO","25880","29255","Operational Manager","143.2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts8"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","EO","20235","23320","Operational Manager","490.7","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts9"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","AO","16735","18000","Operations Support Officer","2381.2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts10"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","AA","14000","15200","Operations Support Officer","1133.1","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts11"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","SEO (London)","36195","39490","Senior Operational Manager","2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts12"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","HEO (London)","29634","32905","Operational Manager","4","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts13"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","EO (London)","23835","26940","Operational Manager","12.2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts14"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","AO (London)","20730","21655","Operations Support Officer","82.5","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts15"
"Department for Transport","Driver and Vehicle Licensing Agency","Operations","196","AA (London)","17486","18895","Operations Support Officer","2.2","Operational delivery","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts16"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","Grade 6","57855","63765","Senior IT manager","4","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts17"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","Grade 7","43125","52357","Senior IT manager","12","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts18"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","SEO","32230","35900","Senior IT manager","22.6","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts19"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","HEO","25880","29255","IT Manager","32.6","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts20"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","EO","20235","23320","IT Manager","45.6","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts21"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","AO","16735","18000","IT Support Officer","7.9","Information Technology","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts22"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","Grade 6","57855","63765","Senior Project Manager","3","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts23"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","Grade 7","43125","52357","Senior Project Manager","18.8","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts24"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","SEO","32230","35900","Senior Project Manager","36.8","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts25"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","HEO","25880","29255","Programme Manager","51","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts26"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","EO","20235","23320","Programme Manager","32.6","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts27"
"Department for Transport","Driver and Vehicle Licensing Agency","Information Systems","197","AO","16735","18000","Programme support officer","8","Programme and Project Management (PPM)","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts28"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","Grade 6","57855","63765","Senior policy adviser","1","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts29"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","Grade 7","43125","52357","Senior policy adviser","7.8","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts30"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","SEO","32230","35900","Senior policy adviser","15.1","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts31"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","HEO","25880","29255","Policy Adviser","29.9","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts32"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","EO","20235","23320","Policy Adviser","46.6","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts33"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","AO","16735","18000","Policy Support Officer","27.9","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts34"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","AA","14000","15200","Policy Support Officer","7.5","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts35"
"Department for Transport","Driver and Vehicle Licensing Agency","Corporate Affairs","193","EO (London)","23835","26940","Policy Adviser","1","Policy","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts36"
"Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","192","Grade 6","57855","63765","Senior HR Manager","2","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts37"
"Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","192","Grade 7","43125","52357","Senior HR Manager","5","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts38"
"Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","192","SEO","32230","35900","Senior HR Manager","16.9","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts39"
"Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","192","HEO","25880","29255","HR Officer","27.3","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts40"
"Department for Transport","Driver and Vehicle Licensing Agency","Human Resources","192","EO","20235","23320","HR Officer","17.7","Human resources","/data/dft/2011-09-30/DVLA-Transparency-Final-Return.xls","juniorPosts41"
