"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","1","50001","60000","Operational manager","2","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts2"
"Department for Culture, Media and Sport","The Geffrye Museum","Communications","G1","2","35001","50000","Operational manager","3","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts3"
"Department for Culture, Media and Sport","The Geffrye Museum","Director","G1","4","20001","25000","Project support officer","1","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts4"
"Department for Culture, Media and Sport","The Geffrye Museum","Communications","G1","3","25001","35000","Communications Support Officer","1.8","Communications","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts5"
"Department for Culture, Media and Sport","The Geffrye Museum","Communications","G1","4","20001","25000","Communications Support Officer","1","Communications","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts6"
"Department for Culture, Media and Sport","The Geffrye Museum","Curatorial","G1","3","25001","35000","Project Manager","1.6","Operational Research","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts7"
"Department for Culture, Media and Sport","The Geffrye Museum","Curatorial","G1","4","20001","25000","Project Manager","2","Operational Research","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts8"
"Department for Culture, Media and Sport","The Geffrye Museum","Curatorial","G1","3","25001","35000","Project support officer","0.5","Operational Research","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts9"
"Department for Culture, Media and Sport","The Geffrye Museum","Curatorial","G1","5","10000","20000","Project support officer","5","Operational Research","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts10"
"Department for Culture, Media and Sport","The Geffrye Museum","Education","G1","3","25001","35000","Project Manager","3","Programme and Project Management (PPM)","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts11"
"Department for Culture, Media and Sport","The Geffrye Museum","Education","G1","4","20001","25000","Project Manager","4","Programme and Project Management (PPM)","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts12"
"Department for Culture, Media and Sport","The Geffrye Museum","Education","G1","5","10000","20000","Project support officer","1","Programme and Project Management (PPM)","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts13"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","3","25001","35000","Finance Officer","1","Finance","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts14"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","5","10000","20000","Finance Support Officer","1","Finance","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts15"
"Department for Culture, Media and Sport","The Geffrye Museum","Front of house and estates","G1","3","25001","35000","Operations Support Officer","2","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts16"
"Department for Culture, Media and Sport","The Geffrye Museum","Front of house and estates","G1","4","20001","25000","Operations Support Officer","6","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts17"
"Department for Culture, Media and Sport","The Geffrye Museum","Front of house and estates","G1","5","10000","20000","Operations Support Officer","1.25","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts18"
"Department for Culture, Media and Sport","The Geffrye Museum","Front of house and estates","G1","4","20001","25000","Operational manager","1","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts19"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","5","10000","20000","Operations Support Officer","6.5","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts20"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","3","25001","35000","Operational manager","1","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts21"
"Department for Culture, Media and Sport","The Geffrye Museum","Finance","G1","5","10000","20000","Operations Support Officer","1.2","Operational Delivery","/data/geffrye-museum/2011-03-31/government-staff-and-salary-data-blank-template---July-2011.xls","juniorPosts22"
