"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","B","15171","19168","Communications support officer","3","Communications","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts2"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","C","20321","25676","Communications support officer","3","Communications","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts3"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","D1","24543","31006","Communications Manager","5","Communications","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts4"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","E1","31518","39878","Communications Manager","1","Communications","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts5"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","F","41161","52081","Senior Communications Manager","2","Communications","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts6"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","B","15171","19168","Policy Support Officer","1","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts7"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","C","20321","25676","Policy Support Officer","1","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts8"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","D1","24543","31006","Policy Adviser","1","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts9"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","E1","31518","39878","Policy Adviser","1","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts10"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","E3","35571","44574","Senior policy adviser","3","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts11"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","F","41161","52081","Senior policy adviser","2","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts12"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","B","15171","19168","Operational Researcher","1","Operational Research","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts13"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","D1","24543","31006","Operational Researcher","2","Operational Research","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts14"
"Department for Transport","Maritime and Coastguard Agency","Chief Executive","9","F","41161","52081","Operational Researcher","3","Operational Research","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts15"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","G","49472","62595","Assistant Director","1","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts16"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","G","49472","62595","Assistant Director","1","Policy","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts17"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","A","13459","14730","Coastguard Watch Assistant","116","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts18"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","B","15171","19168","Coastguard Watch Officer","201","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts19"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","C","20321","25676","Coastguard Watch Manager","80","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts20"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","C","20321","25676","Coastguard Sector Manager","63","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts21"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","C","20321","25676","Marine Surveyor","5","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts22"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","D1","24543","31006","Marine Surveyor","6","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts23"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","D2","24782","31006","Marine Surveyor","18","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts24"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","E3","35571","44574","Marine Surveyor","90","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts25"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","G","49472","62595","Marine Surveyor","15","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts26"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","A","13459","14730","Operations Support Officer","5","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts27"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","B","15171","19168","Operations Support Officer","126","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts28"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","C","20321","25676","Operations Support Officer","32","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts29"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","D1","24543","31006","Operational Manager","35","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts30"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","E1","31518","39878","Operational Manager","14","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts31"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","E3","35571","44574","Operational Manager","5","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts32"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","F","41161","52081","Senior Operational Manager","34","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts33"
"Department for Transport","Maritime and Coastguard Agency","Maritime Services","162","G","49472","62595","Senior Operational Manager","5","Operational delivery","/data/dft/2011-09-30/MCA-Transparency-Final-Return.xls","juniorPosts34"
