"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Justice","Judicial Appointments Commission","Corporate Office","JAC2","Band A","50534","67969","Assistant Director - Finance","1","Finance","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts2"
"Ministry of Justice","Judicial Appointments Commission","Corporate Office","JAC2","Band C","29495","36061","Finance Manager","1","Finance","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts3"
"Ministry of Justice","Judicial Appointments Commission","Corporate Office","JAC2","Band D","24007","28000","Finance Officer","1","Finance","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts4"
"Ministry of Justice","Judicial Appointments Commission","Corporate Office","JAC2","Band D","24007","28000","Personal Assistant to Chief Executive","1","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts5"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band A","50534","67969","Selection Exercise Manager","5","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts6"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band B","35188","44964","Deputy Selection Exercise Manager","7","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts7"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band C","29495","36061","Selection Exercise Team Manager","7","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts8"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band D","24007","28000","Selection Exercise Team Manager","8.75","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts9"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band E","19135","22250","Adminstrative Support","7","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts10"
"Ministry of Justice","Judicial Appointments Commission","Selection Exercise Directorate","JAC3","Band D","24007","28000","Personal Assistant","1","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts11"
"Ministry of Justice","Judicial Appointments Commission","Operational Services","JAC4","Band D","24007","28000","Personal Assistant","1","Operational delivery","/data/justice/2011-09-30/Judicial-Appointments-Commission-(JAC)-organogram-data-300911.xls","juniorPosts12"
