"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","G6","58210","67335","Grade 6","1","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts2"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","G7","44500","58170","Grade 7","8","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts3"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","SEO","35520","43770","Senior Executive Officer","33.8","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts4"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","HEO","26780","35315","Higher Executive Officer","36.6","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts5"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","EO","21525","26120","Executive Officer","28.5","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts6"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","AO","17125","20135","Administrative Officer","33","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts7"
"Department for Transport","Vehicle Certification Agency","Vehicle Certification Agency","44","AA","14460","16775","Administrative assistant","2","Operational delivery","/data/dft/2011-09-30/VCA-Transparency-Final-Return.xls","juniorPosts8"
