"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Technology","14000002","Level 2","17755","23702","Secretary","0.89","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts2"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 1","13351","20788","Operator","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts3"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Section Leader","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts4"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Controller","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts5"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Storeman","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts6"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Interface Officer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts7"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Senior Operator","3","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts8"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Incident Response Officer","5.5","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts9"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Section Leader","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts10"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Supervisor","3","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts11"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Administrator","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts12"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Operator","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts13"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Controller","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts14"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Technician","3","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts15"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Vacant","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts16"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Electrical Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts17"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Mechanical Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts18"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Incident Response Officer","0.5","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts19"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Maintenance Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts20"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Technician","8.8","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts21"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Systems Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts22"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Development Officer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts23"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Electrical Engineer","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts24"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Supervisor","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts25"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Vacant","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts26"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Engineer","0.8","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts27"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Engineering Trainee/Apprentice","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts28"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Project Specialist","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts29"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Maintenance Coordinator","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts30"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Section Leader","4","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts31"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Building Manager","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts32"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Safety Case Engineer","1.61","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts33"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Operations Engineer","5.8","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts34"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Technician","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts35"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Engineer","4","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts36"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Instrument Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts37"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Plant Engineer","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts38"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Supervisor","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts39"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Vacant","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts40"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 6","40323","58698","Site Manager","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts41"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 6","40323","58698","Project Manager","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts42"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 6","40323","58698","Group Leader","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts43"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 6","40323","58698","Section Leader","2","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts44"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 6","40323","58698","Vacant","1","Science & Engineering","/data/ccfe/2011-03-31/Authority-Transparency-Final-Versions-31-3-2011.xls","juniorPosts45"
