"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 2","13679","15072","Administrative assistant","1.6","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts2"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 3","15989","17959","Administrative Officer","0.54","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts3"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 3","15989","17959","Assistant Curator","1.41","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts4"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 5","24464","29573","Curator","4","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts5"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 6","29924","35387","Head of Curatorial Section","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts6"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 7","38458","46622","Head of Curatorial Department","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts7"
"Department for Culture, Media and Sport","National Museums Liverpool","Art Galleries","2","Payband 8","49511","57804","Director of Art Galleries","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts8"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 2","13679","15072","Gallery Maintenance","0.82","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts9"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 2","13679","15072","Warehouse Assistant","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts10"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 3","15989","17959","Administrative Officer","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts11"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 3","15989","17959","Gallery Maintenance Team Leader","0.41","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts12"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 3","15989","17959","Technician","8","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts13"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Administrator","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts14"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Conservator","5","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts15"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Photographer","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts16"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Research Scientist","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts17"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Senior Technician","3","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts18"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 4","19854","22278","Warehouse Manager","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts19"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Finance Administrator","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts20"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Head of Conservation Section","5","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts21"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Registrar","3","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts22"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Research Scientist","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts23"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Senior Conservator","3","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts24"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 5","24464","29573","Senior Photographer","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts25"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 6","29924","35387","Head of Conservation Department","5","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts26"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 7","38458","46622","Head of Conservation Department Group","3.81","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts27"
"Department for Culture, Media and Sport","National Museums Liverpool","Collections Management","2","Payband 8","49511","57804","Director of Collections Management","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts28"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 3","15989","17959","Education Demonstrator","0.7","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts29"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 4","19854","22278","Communities Worker","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts30"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 5","24464","29573","Communities Manager","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts31"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 5","24464","29573","Education Manager","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts32"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 6","29924","35387","Senior Communities Manager","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts33"
"Department for Culture, Media and Sport","National Museums Liverpool","Communities","5","Payband 7","38458","46622","Head of Department","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts34"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 3","15989","17959","Administrative Officer","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts35"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 4","19854","22278","Administrator","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts36"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 4","19854","22278","Events coordinator","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts37"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 5","24464","29573","Fundraising Officer","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts38"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 5","24464","29573","Databse Manager","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts39"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 5","24464","29573","Fundraising Manager","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts40"
"Department for Culture, Media and Sport","National Museums Liverpool","Development","4","Payband 7","38458","46622","Head of Department","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts41"
"Department for Culture, Media and Sport","National Museums Liverpool","Development and Communications","7","Payband 4","19854","22278","Administrator","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts42"
"Department for Culture, Media and Sport","National Museums Liverpool","Development and Communications","7","Payband 6","29924","35387","Head of Section","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts43"
"Department for Culture, Media and Sport","National Museums Liverpool","Directors Office","1","Payband 4","19854","22278","Personal Assistant","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts44"
"Department for Culture, Media and Sport","National Museums Liverpool","Directors Office","1","Payband 5","24464","29573","Researcher","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts45"
"Department for Culture, Media and Sport","National Museums Liverpool","Directors Office","1","Payband 7","38458","46622","Company Secretary","1","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts46"
"Department for Culture, Media and Sport","National Museums Liverpool","Education","5","Payband 2","13679","15072","Administrative assistant","2","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts47"
"Department for Culture, Media and Sport","National Museums Liverpool","Education","5","Payband 2","13679","15072","Education Assistant","1.6","Operational delivery","/data/liverpoolmuseums/2011-09-30/300911-NML.xls","juniorPosts48"
