"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Anglian Office","AN_EARA001v3","AS2","16225","20775","Administration Officer","0.54","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts2"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Anglian Office","AN_EARA001v3","AS3","20100","25391","Diary Manager","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts3"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Anglian Office","AN_EARA001v3","AS5","30723","40064","Principal Officer","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts4"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS2","16225","20775","Environment Support Officer","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts5"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS2","16225","20775","Business Support Officer","2.6","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts6"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS3","20100","25391","Diary Manager","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts7"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS3","20100","25391","Communications support officer","2","Communications","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts8"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS3","20100","25391","Planning Officer","2","Planning","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts9"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Business Planning Officer","2","Planning","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts10"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Project Officer","1","Programme and Project Management (PPM)","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts11"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Technical Officer","6","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts12"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Communications Officer","1.8","Communications","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts13"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Communications support officer","2","Communications","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts14"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS4","24287","31591","Planning Officer","6","Planning","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts15"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Principal Officer","17.6","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts16"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Technical Specialist","7","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts17"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Team Leader","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts18"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Planning Officer","5","Planning","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts19"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Project Manager","1","Programme and Project Management (PPM)","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts20"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Technical Officer","2","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts21"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Business Planning Officer","1.6","Planning","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts22"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS5","30723","40064","Technical Adviser","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts23"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Operational Manager","5","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts24"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Project Officer","1","Programme and Project Management (PPM)","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts25"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Communications Manager","3","Communications","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts26"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Technical Specialist","2","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts27"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Project Manager","1","Programme and Project Management (PPM)","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts28"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS6","39178","51888","Business Manager","1","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts29"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS7","49168","64797","Operational Manager","2","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts30"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","AN_REP1000v2","AS7","49168","64797","Communications Manager","1","Communications","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts31"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Flood and Coastal Risk Management","AN_EAWA001","AS2","16225","20775","Technical Support Officer","2","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts32"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Flood and Coastal Risk Management","AN_EAWA001","AS3","20100","25391","Diary Manager","0.78","Operational delivery","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts33"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Flood and Coastal Risk Management","AN_EAWA001","AS3","20100","25391","Flood Risk Officer","4","Science and Engineering","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts34"
"Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Flood and Coastal Risk Management","AN_EAWA001","AS4","24287","31591","Flood Risk Officer","15","Science and Engineering","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","juniorPosts35"
