"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","6","Band 1.Administrative Support","16800","55723","Communications Support Officer","2","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts2"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","6","Band 2.Professionals","20000","59000","Communications Manager","6","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts3"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","6","Band 2.Professionals","20000","59000","Communications Support Officer","1","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts4"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","6","Band 3.Managers","35238","118000","Communications Manager","1","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts5"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","34","Band 2.Professionals","20000","59000","Communications Manager","5","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts6"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","34","Band 3.Managers","35238","118000","Communications Manager","0.8","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts7"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","35","Band 1.Administrative Support","16800","55723","Communications Support Officer","5","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts8"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","35","Band 2.Professionals","20000","59000","Communications Manager","2","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts9"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","35","Band 2.Professionals","20000","59000","Communications Support Officer","2","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts10"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Communications","35","Band 3.Managers","35238","118000","Communications Manager","3","Communications","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts11"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Construction","5","Band 1.Administrative Support","16800","55723","PA/Team Administrator","1","Operational Delivery","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts12"
"Department for Culture, Media and Sport","Olympic Delivery Authority","Construction","22","Band 2.Professionals","20000","59000","senior policy adviser","1","Operational Delivery","/data/london2012/2011-03-31/ODA-staff-data20110331-REV.xls","juniorPosts15"
