"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1002","Band 1","12867","15086","Administrator","2","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts2"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 2","16646","19000","Administrator","55.2","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts3"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","SM 5","58366","63672","Business Trans Manager","1","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts4"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 3","22629","24710","Data input supervisor","1","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts5"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 6","36154","40316","Family Court Adviser","339.5","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts6"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 3","22629","24710","Family Support Worker","35.3","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts7"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","SM 4","60000","65000","Head of Service","6.8","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts8"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 4","27591","31836","Newly Qual Social Worker","4.8","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts9"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 1","12867","15086","Office Cleaner","0.25","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts10"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 4","27591","31836","Office Manager","13.8","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts11"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 7","42656","46818","Service Manager","40.4","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts12"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 3","22629","24710","Specialist Staff","5.5","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts13"
"Department for Education","Children and Family Court Advisory and Support Service","Central Operations","CAFCASS-1003","Band 4","27591","31836","Specialist Staff","2.8","Operational Delivery","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts14"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 2","16646","19000","Administrator","1","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts15"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 3","22629","24710","Specialist Staff","4","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts16"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 4","27591","31836","Specialist Staff","2","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts17"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 5","31888","36050","Specialist Staff","1.7","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts18"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 6","36154","40316","Specialist Staff","1","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts19"
"Department for Education","Children and Family Court Advisory and Support Service","Chief Executive's Office","CAFCASS-1002","Band 7","42656","46818","Specialist Staff","1","Planning","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts20"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 1","12867","15086","Specialist Staff","1","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts21"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 2","16646","19000","Specialist Staff","3.3","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts22"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 3","22629","24710","Specialist Staff","4","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts23"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 4","27591","31836","Specialist Staff","8.1","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts24"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 5","31888","36050","Specialist Staff","4","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts25"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 6","36154","40316","Specialist Staff","5.4","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts26"
"Department for Education","Children and Family Court Advisory and Support Service","Finance","CAFCASS-1005","Band 7","42656","46818","Specialist Staff","1","Finance","/data/cafcass/2011-03-31/Test-government-staff-and-salary-data-blank-template-March-2011.1.xls","juniorPosts27"
