"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Home Office","Home Office","Government Equalities Office - Director General and Support","3GEO01","EO (GEO)","24951","30463","Personal Assistant","1","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts2"
"Home Office","Home Office","Government Equalities Office - Director General and Support","3GEO01","EO (GEO)","24951","30463","Personal Assistant","1","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts2"
"Home Office","Home Office","Private Office","1PO01","Grade 6","54705","70504","Private Secretary","2","Policy","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","juniorPosts2"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","Grade 6 (GEO)","58009","72464","Senior policy adviser","3","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts3"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","Grade 6 (GEO)","58009","72464","Senior policy adviser","3","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts3"
"Home Office","Home Office","Private Office","1PO01","Grade 7","44656","57553","Private Secretary","9","Policy","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","juniorPosts3"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","Grade 7 (GEO)","47907","59708","Policy Adviser","6","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts4"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","Grade 7 (GEO)","47907","59708","Policy Adviser","6","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts4"
"Home Office","Home Office","Private Office","1PO01","SEO","32602","39537","Policy Support Officer","1","Policy","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","juniorPosts4"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","SEO (GEO)","36126","43309","Policy Adviser","5.47","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts5"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","SEO (GEO)","36126","43309","Policy Adviser","5.47","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts5"
"Home Office","Home Office","Private Office","1PO01","SEO","32602","39537","Assistant Private Secretary","3","Policy","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","juniorPosts5"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","HEO (GEO)","28668","35001","Policy Support Officer","1.8","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts6"
"Home Office","Home Office","Government Equalities Office - Equality Law & Better Regulation","1GEO05","HEO (GEO)","28668","35001","Policy Support Officer","1.8","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts6"
"Home Office","Home Office","Private Office","1PO01","SEO","32602","39537","Business Support & Finance Manager","1","Other","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","juniorPosts6"
"Home Office","Home Office","Government Equalities Office - Strategic Analysis and International","1GEO02","Grade 6 (GEO)","58009","72464","Senior policy adviser","2","Policy","/data/homeoffice/2012-09-30/300912-GEO.xls","juniorPosts7"
