"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (London)","29365","34009","1st Line Support Engineer","2","Information Technology","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts2"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (London)","29365","34009","2nd Line Support/Test Manager","1","Information Technology","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts3"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (London)","29365","34009","Accounts Payable Supervisor","1","Finance","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts4"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","EO (London)","24093","27809","Adviser - Corporate Governance","2","Knowledge and Information Management (KIM)","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts5"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","EO (London)","24093","27809","Assistant Accountant","2","Finance","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts6"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (London)","29365","34009","Change Portfolio Manager","1","Knowledge and Information Management (KIM)","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts7"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","G7 (London)","49526","60573","Chief Accountant","1","Finance","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts8"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","G7 (London)","49526","60573","Collective Commissioner","1","Information Technology","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts9"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (London)","29365","34009","Corporate Support Manager","1","Knowledge and Information Management (KIM)","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts10"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","EO (AIO) (London)","28575","32777","E Communications Officer","1","Communications","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts11"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (IO) (London)","32777","37670","Editorial Officer","1","Communications","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts12"
"Ministry of Justice","Youth Justice Board","Corporate Services","PB13","HEO (IO) (London)","32777","37670","Events Manager","1","Communications","/data/yjb/2011-03-31/YJB-upload-v2.1.xls","juniorPosts13"
