"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","National Army Museum","Land Forces","P20110","C1","37073","44268","Head of Museum Specialist Function","4","Other","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts2"
"Ministry of Defence","National Army Museum","Land Forces","P20474","C1","37073","44268","Head of Security","1","Other","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts3"
"Ministry of Defence","National Army Museum","Land Forces","P20376","C2","30428","36333","HR Officer","1","Human resources","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts4"
"Ministry of Defence","National Army Museum","Land Forces","P20376","D","24364","29092","HR support officer","1","Human resources","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts5"
"Ministry of Defence","National Army Museum","Land Forces","P20367","C1","37073","44268","Head of Museum Specialist Function","5","Other","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts6"
"Ministry of Defence","National Army Museum","Land Forces","P20110","C2","30428","36333","Senior Curatorial Officer","5.32","Other","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts7"
"Ministry of Defence","National Army Museum","Land Forces","P20474","C1","37073","44268","Senior Finance Manager","1","Finance","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts8"
"Ministry of Defence","National Army Museum","Land Forces","P20474","C2","30428","36333","Finance Officer","1","Finance","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts9"
"Ministry of Defence","National Army Museum","Land Forces","P20474","E1","19084","22124","Finance Support Officer","1","Finance","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts10"
"Ministry of Defence","National Army Museum","Land Forces","P20474","C2","30428","36333","Stores Officer","1","Other","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts11"
"Ministry of Defence","National Army Museum","Land Forces","P20367","C2","30428","36333","Web Manager","1","Information Technology","/data/nam/2011-09-30/FINAL-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts12"
