"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Accounting Assistant","4.22","Finance","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts2"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Appeals & Policy Assistant","6.52","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts3"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Assessment Assistant","25.54","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts4"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Assessments Assistant","18.27","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts5"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Operations Assistant","13.86","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts6"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Claims & Receipts Assistant","31.36","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts7"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Contact Centre Assistant","1","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts8"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Costings & Finance Assistant","8.08","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts9"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Operations Assistant","1","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts10"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Operations Assistant","0.95","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts11"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","NHS Operations Assistant","9.5","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts12"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Paper Handling","21.88","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts13"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Payroll Assistant","2.95","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts14"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Performance Management Assistant","0.54","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts15"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Pre Recovery Assistant","1","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts16"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Recovery Assistant","2.76","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts17"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","Settlement Assistant","5.78","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts18"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band A (National)","14400","15220","System Development Assistant","2","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts19"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Accounting Support Officer","49.3","Finance","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts20"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Accounts Payable Support Officer","78.7","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts21"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Appeals & Policy Support Officer","22.88","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts22"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Assessments Support Officer","130.85","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts23"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Operations Support Officer","2.97","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts24"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Business Support Officer","17.06","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts25"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Claims & Receipts Support Officer","7.63","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts26"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Contact Centre Support Officer","225.72","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts27"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Continuous Improvement Support Officer","1.76","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts28"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Costings & Finance Support Officer","7.21","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts29"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Operations Support Officer","3.96","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts30"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Operations Support Officer","8.49","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts31"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Operations Support Officer","10.83","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts32"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","NHS Operations Support Officer","15.02","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts33"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Organisational Development Support Officer","1","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts34"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Payroll Support Officer","21.71","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts35"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Procurement Support Officer","2.53","Procurement","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts36"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Recovery Support Officer","21.59","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts37"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Resourcing Support Officer","11.22","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts38"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","Settlement Support Officer","3.21","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts39"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band B (National)","16080","18710","System Development Support Officer","5.94","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts40"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Accounting Officer","37.85","Finance","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts41"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Accounts Payable Officer","12.3","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts42"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Aide","5.97","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts43"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Assessments Team Leader","14.46","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts44"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Operations Team Leader","2.73","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts45"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Business Support Officer","70.62","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts46"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Claims & Receipts Team Leader","3.48","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts47"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Contact Centre Team Leader","25.9","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts48"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Continuous Improvement Team Leader","3.41","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts49"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Costings & Finance Team Leader","4.65","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts50"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Operations Team Leader","3","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts51"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Decision Maker","11.13","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts52"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Operations Team Leader","1","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts53"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Operations Team Leader","1.97","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts54"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","NHS Opertations Team Leader","4.56","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts55"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Organisational Development Team Leader","4.24","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts56"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Operations Officer","13","Procurement","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts57"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Payroll Team Leader","12.18","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts58"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Recovery Support Team Leader","2.8","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts59"
"Department for Work and Pensions","Department for Work and Pensions","Finance & Commercial - Shared Services","DWP85","Band C (National)","21320","24230","Resourcing Team Leader","4.94","Operational delivery","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","juniorPosts60"
