"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Highways Agency","Network Services","10","2L","20982","22265","Administrative Officer","2","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts2"
"Department for Transport","Highways Agency","Network Services","10","2N","17260","18314","Administrative Officer","1","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts3"
"Department for Transport","Highways Agency","Network Services","10","3L","24729","27568","Executive Officer","7","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts4"
"Department for Transport","Highways Agency","Network Services","10","3N","20432","22779","Executive Officer","9","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts5"
"Department for Transport","Highways Agency","Network Services","10","4L","28368","31613","Higher Executive Officer","3","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts6"
"Department for Transport","Highways Agency","Network Services","10","4N","25305","28209","Higher Executive Officer","28","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts7"
"Department for Transport","Highways Agency","Network Services","10","5L","33456","38420","Higher Executive Officer","7","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts8"
"Department for Transport","Highways Agency","Network Services","10","5N","30242","34730","Higher Executive Officer","28","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts9"
"Department for Transport","Highways Agency","Network Services","10","6L","42396","48688","Senior Executive Officer","3","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts10"
"Department for Transport","Highways Agency","Network Services","10","6N","37430","42952","Senior Executive Officer","43","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts11"
"Department for Transport","Highways Agency","Network Services","10","7L","47200","55282","Grade 7","6","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts12"
"Department for Transport","Highways Agency","Network Services","10","7N","43412","50846","Grade 7","25","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts13"
"Department for Transport","Highways Agency","Network Services","10","8L","56965","67747","Grade 6","2","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts14"
"Department for Transport","Highways Agency","Network Services","10","8N","52813","61547","Grade 6","9","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts15"
"Department for Transport","Highways Agency","Network Delivery & Development","11","2N","17260","18314","Administrative Officer","13","Operational delivery","/data/dft/2011-09-30/HA-Transparency-Final-Return.xls","juniorPosts16"
