"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","National Measurement Office","National Measurement Office","119376","G7 - G6","46629","67714","G7 - G6  () in NATIONAL MEASUREMENT OFFICE reporting to post 119376 FTE at 30/09/2011","16.1","","/data/nmo/2011-09-30/300911-NMO-Organogram-ver1.xls","juniorPosts2"
"Department for Business Innovation and Skills","National Measurement Office","National Measurement Office","119376","HEO - SEO","28652","48999","HEO - SEO  () in NATIONAL MEASUREMENT OFFICE reporting to post 119376 FTE at 30/09/2011","32.61","","/data/nmo/2011-09-30/300911-NMO-Organogram-ver1.xls","juniorPosts3"
"Department for Business Innovation and Skills","National Measurement Office","National Measurement Office","119376","EA - EO","20017","34823","EA - EO  () in NATIONAL MEASUREMENT OFFICE reporting to post 119376 FTE at 30/09/2011","18.53","","/data/nmo/2011-09-30/300911-NMO-Organogram-ver1.xls","juniorPosts4"
