"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","Student Loans Company Limited","Accounting Systems","SLC7","Professional","29500","50005","Operational Manager","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts2"
"Department for Business Innovation and Skills","Student Loans Company Limited","Accounting Systems","SLC7","Business Adviser","21300","37991","HR support officer","2","Human resources","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts3"
"Department for Business Innovation and Skills","Student Loans Company Limited","Accounting Systems","SLC7","Business Adviser","21300","37991","Finance Officer","2","Finance","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts4"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Professional","29500","50005","Policy Adviser","1","Policy","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts5"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Senior Manager","47203","67709","Senior Operational Manager","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts6"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Business Support Manager","38380","57346","Business Manager","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts7"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Business Support 2","14842","18641","Operations Support Officer","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts8"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Business Support Manager","38380","57346","Business Manager","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts9"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Professional","29500","50005","Business Manager","1","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts10"
"Department for Business Innovation and Skills","Student Loans Company Limited","Business Development","SLC2","Professional","29500","50005","Business Manager","4","Operational delivery","/data/slc/2011-09-30/SLC-staff-and-salary-data-UPL-October-2011.xls","juniorPosts11"
