"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","Tate","Tate Modern","0036","A","a","a","Leadership (London)","5","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts2"
"Department for Culture, Media and Sport","Tate","Tate Modern","0036","B","27150","53000","Senior Advisory (London)","15","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts3"
"Department for Culture, Media and Sport","Tate","Tate Modern","0036","C","22900","29130","Specialist (London)","17","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts4"
"Department for Culture, Media and Sport","Tate","Tate Modern","0036","D","19850","22491","Administrative & Technical (London)","5.6","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts5"
"Department for Culture, Media and Sport","Tate","Tate Britain","0038","A","a","a","Leadership (London)","5","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts6"
"Department for Culture, Media and Sport","Tate","Tate Britain","0038","B","27150","53000","Senior Advisory (London)","17.6","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts7"
"Department for Culture, Media and Sport","Tate","Tate Britain","0038","C","22900","29130","Specialist (London)","15.78","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts8"
"Department for Culture, Media and Sport","Tate","Tate Britain","0038","D","19850","22491","Administrative & Technical (London)","3.8","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts9"
"Department for Culture, Media and Sport","Tate","Deputy Director's Office","0006","A","a","a","Leadership (London)","20.2","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts10"
"Department for Culture, Media and Sport","Tate","Deputy Director's Office","0006","B","27150","53000","Senior Advisory (London)","76.73","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts11"
"Department for Culture, Media and Sport","Tate","Deputy Director's Office","0006","C","22900","29130","Specialist (London)","72.7","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts12"
"Department for Culture, Media and Sport","Tate","Deputy Director's Office","0006","D","19850","22491","Administrative & Technical (London)","48.88","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts13"
"Department for Culture, Media and Sport","Tate","Deputy Director's Office","0006","E","17100","19510","Support (London)","113.56","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts14"
"Department for Culture, Media and Sport","Tate","Tate National","0603","A","a","a","Leadership (London)","9","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts15"
"Department for Culture, Media and Sport","Tate","Tate National","0603","AR","ar","ar","Leadership (Regional)","2","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts16"
"Department for Culture, Media and Sport","Tate","Tate National","0603","B","27150","53000","Senior Advisory (London)","26","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts17"
"Department for Culture, Media and Sport","Tate","Tate National","0603","BR","24450","42500","Senior Advisory (Regional)","29.7","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts18"
"Department for Culture, Media and Sport","Tate","Tate National","0603","C","22900","29130","Specialist (London)","21.23","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts19"
"Department for Culture, Media and Sport","Tate","Tate National","0603","CR","20800","26276","Specialist (Regional)","14.33","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts20"
"Department for Culture, Media and Sport","Tate","Tate National","0603","D","19850","22491","Administrative & Technical (London)","7.4","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts21"
"Department for Culture, Media and Sport","Tate","Tate National","0603","DR","17150","20172","Administrative & Technical (Regional)","26.11","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts22"
"Department for Culture, Media and Sport","Tate","Tate National","0603","E","17100","19510","Support (London)","3.11","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts23"
"Department for Culture, Media and Sport","Tate","Tate National","0603","ER","14400","16615","Support (Regional)","32.84","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts24"
"Department for Culture, Media and Sport","Tate","Chief Operating Officer's Office","0638","A","a","a","Leadership (London)","14","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts25"
"Department for Culture, Media and Sport","Tate","Chief Operating Officer's Office","0638","B","27150","53000","Senior Advisory (London)","70.09","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts26"
"Department for Culture, Media and Sport","Tate","Chief Operating Officer's Office","0638","C","22900","29130","Specialist (London)","56.29","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts27"
"Department for Culture, Media and Sport","Tate","Chief Operating Officer's Office","0638","D","19850","22491","Administrative & Technical (London)","48.04","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts28"
"Department for Culture, Media and Sport","Tate","Chief Operating Officer's Office","0638","E","17100","19510","Support (London)","2","Operational delivery","/data/tate/2011-09-30/government-staff-and-salary-data---October-2011.xls","juniorPosts29"
