"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Director's Office","6","SMG","50000","85000","Senior Strategy/Support Manager","1","Operational delivery","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts2"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Director's Office","6","SMG","50000","85000","Project Director","0.6","Operational delivery","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts3"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Director's Office","6","Green London","22970","31307","Senior Strategy/Support Officer","1","Operational delivery","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts4"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Director's Office","6","Green National","21302","29468","Senior Strategy/Support Officer","1","Operational delivery","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts5"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Orange National","13343","17778","Finance Support Assistant","2","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts6"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Orange London","14551","19505","Finance Support Assistant","3","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts7"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Yellow National","16605","23248","Finance Support Officer","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts8"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Yellow London","17909","24519","Assistant Accountant","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts9"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Yellow London","17909","24519","Finance Support Officer","3","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts10"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Green London","22970","31307","Accountant","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts11"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Green London","22970","31307","Finance Officer","2","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts12"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Blue National","26627","36326","Accountant","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts13"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Blue London","28844","38844","Finance Manager","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts14"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Indigo London","35904","48128","Senior Accountant","0.6","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts15"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Indigo London","35904","48128","Senior Finance Manager","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts16"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Enterprises 20-30k","20000","30000","Accountant","3","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts17"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Enterprises 10-20k","10000","20000","Finance Support Assistant","5.44","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts18"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Enterprises 20-30k","20000","30000","Finance Support Officer","1","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts19"
"Department for Culture, Media and Sport","National Museum of Science and Industry","Finance","1","Enterprises 40-50k","40000","50000","Senior Accountant","2","Finance","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts20"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Orange London","14551","19505","Knowledge Information Management Support Assistant","2","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts21"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Yellow National","16605","23248","IT Support Officer","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts22"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Yellow National","16605","23248","Knowledge Information Management Support Officer","3.58","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts23"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Yellow London","17909","24519","IT Support Officer","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts24"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Yellow London","17909","24519","Knowledge Information Management Support Officer","4","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts25"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green National","21302","29468","HR Officer","1","Human resources","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts26"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green National","21302","29468","IT Manager","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts27"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green National","21302","29468","Senior IT Support Officer","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts28"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green National","21302","29468","Senior Knowledge Information Management Support Officer","1","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts29"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green London","22970","31307","Senior IT Support Officer","2","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts30"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Green London","22970","31307","Senior Knowledge Information Management Support Officer","2","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts31"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Blue National","26627","36326","Knowledge Information Management Manager","1","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts32"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Blue London","28844","38844","Database Administrator","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts33"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Blue London","28844","38844","Knowledge Information Management Manager","1","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts34"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Indigo London","35904","48128","Senior Knowledge Information Management Manager","1","Knowledge and Information Management (KIM)","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts35"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Violet London","44772","57397","Senior IT manager","1","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts36"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Enterprises 20-30k","20000","30000","HR Officer","6.46","Human resources","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts37"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Enterprises 30-40k","30000","40000","HR Officer","2","Human resources","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts38"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Enterprises 10-20k","10000","20000","HR support officer","1.43","Human resources","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts39"
"Department for Culture, Media and Sport","National Museum of Science and Industry","HR & ICT","3","Enterprises 30-40k","30000","40000","IT Manager","2","Information Technology","/data/nmsi/2011-09-30/300911-NMSI-Organogram-Data-v1.xls","juniorPosts40"
