"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 6 (CRB)","54978","70856","Senior Finance Manager","1","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts2"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior policy adviser","1","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts3"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior Internal Auditor","0.54","Internal Audit","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts4"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior Human Resources Manager","1.46","Human resources","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts5"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","SEO (CRB)","33779","38936","Policy Adviser","1.65","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts6"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","SEO (CRB)","33779","38936","Senior Human Resources Manager","3.62","Human resources","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts7"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","SEO (CRB)","33779","38936","Director Support","1","Operational delivery","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts8"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","SEO Acountant (CRB)","37386","43534","Senior Finance Manager","1.95","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts9"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Policy Support Officer","3","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts10"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Correspondence Manager","1","Communications","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts11"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Finance Officer","3.68","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts12"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Human Resources Officer","5.76","Human resources","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts13"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Correspondence Support Officer","2","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts14"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Secretariat Support","0.65","Operational delivery","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts15"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Correspondence Support Officer","1.61","Communications","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts16"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Finance Support Officer","7.4","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts17"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Human Resources Support Officer","2","Human resources","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts18"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Operations Support Officer","0.81","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts19"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Diary Manager","1","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts20"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Finance Support Officer","2","Finance","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts21"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Human Resources Support Officer","2","Human resources","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts22"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Correspondence Support Officer","1","Policy","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts23"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","SPS (CRB)","21395","24913","Director Support","1","Operational delivery","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts24"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 6 (CRB)","54978","70856","Senior Operational Manager","1","Operational delivery","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts25"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 7 (CRB)","44880","57841","Senior Operational Manager","4","Operational delivery","/data/homeoffice/2011-09-30/300911---CriminalRecordsBureau---Organogram-Data---FINAL.xls","juniorPosts26"
