"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Leasehold Advisory Service","LEASE","CEO","Staff","35000","45000","Staff","17","Operational Delivery","/data/lease-advice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts2"
"Department for Communities and Local Government","Leasehold Advisory Service","LEASE","CEO","Administrator","20000","35000","Back Office Support","3.4","Operational Delivery","/data/lease-advice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts3"
