"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","AO","17898","22816","Administrative Officer","1","Planning","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts2"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","EO","22698","29063","Executive Officer","3","Planning","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts3"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","EO","22698","29063","Scientific Officer","1","Science & Engineering","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts4"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","G6","52708","68990","Grade 6","4","Vets","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts5"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","G7","43221","57432","GRADE 7","4.7","Vets","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts6"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","HEO","26745","34584","Higher Executive Officer","1","Planning","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts7"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","HEO","26745","34584","Higher Scientific Officer","10.52","Science & Engineering","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts8"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","SEO","33072","42542","Senior Scientific Officer","7","Science & Engineering","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts9"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Advice Services","8","VO","41292","55566","Veterinary Officer","11.6","Vets","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts10"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","AA","14609","19285","administrative Assistant","1","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts11"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","AO","17898","22816","Administrative Officer","3","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts12"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","EO","22698","29063","Executive Officer","11.75","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts13"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","G6","52708","68990","Grade 6","2","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts14"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","G7","43221","57432","GRADE 7","6","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts15"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","HEO","26745","34584","Higher Executive Officer","11.6","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts16"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","SEO","33072","42542","Senior Executive Officer","15.21","Programme and Project Management (PPM)","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts17"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Business Change and Programme Management Office","7","VO","41292","55566","Veterinary Officer","3.8","Vets","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts18"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Communications","9","AO","17898","22816","Administrative Officer","1.8","Communications","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts19"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Communications","9","EO","22698","29063","Executive Officer","3","Communications","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts20"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Communications","9","G6","52708","68990","Grade 6","1","Communications","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts21"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Communications","9","G7","43221","57432","GRADE 7","2","Communications","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts22"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Communications","9","HEO","26745","34584","Higher Executive Officer","2.46","Communications","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts23"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Contingency Planning Division","6","AO","17898","22816","Administrative Officer","1","Operational Delivery","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts24"
"Department for Environment, Food and Rural Affairs","Animal Health and Veterinary Laboratories Agency","Contingency Planning Division","6","EO","22698","29063","Executive Officer","6","Operational Delivery","/data/ahvla/2011-03-31/AHVLA---March-2011.xls","juniorPosts25"
