"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","69366","80320","Policy Adviser","1","Military","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF1","16468","33507","Military","653","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilian","190","Operational Delivery","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","9","67806","119821","Director","4","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","Army","6","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng) - 2018","53112","53112","Specialist Instruction","2.56","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Academic Profr of Music (Eng) - 2018","53112","53112","Teaching","0.94","Operational Delivery","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","3","18648","26498","Team Member","7.81","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OR6","31058","38215","Executive Assistant","1","Military","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF2","38848","46199","Military","2508","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Second Officer RFA","42239","51242","Direct Military Support","32","Operational Delivery","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","9","67806","119821","Principal","1","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","Army","4","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng) - 2018","53112","53112","Training Support","1.62","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Admiralty Pilot","44994","54475","Port Operations","18.86","Operational Delivery","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","4","20837","33829","Team Member","33.42","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Executive Assistant","1","Operational Delivery","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF3","49424","59191","Military","1304","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF1","16468","33507","Military","2","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","83205","91466","Army","2","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Manager","48450","53806","Fire Service","19","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","1","14394","16119","Team Member","3","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Admiralty Pilot (Trainee)","41131","48149","Port Operations","4","Operational Delivery","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","5","30889","42192","Team Leader","3","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts4"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Policy Support Officer","1","Policy","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF4","69366","80320","Military","497","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF2","38848","46199","Military","199","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","38848","46199","RAF","1","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Manager","48450","53806","Project Management","1","Programme and Project Management (PPM)","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","2","14428","20628","Team Member","11.34","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Business Management","4","Operational Delivery","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","5","30889","42192","Team Member","24.95","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts5"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E2","16028","19003","Policy Support Officer","0.01","Policy","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF5","83205","91466","Military","145","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF3","49424","59191","Military","301","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RAF","6","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Army","1167535","Area Officer Social Worker","49193","60130","Community Service","1","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","3","18648","26498","Team Member","32.41","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Decision Support","1","Finance","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Project Manager","1","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts6"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2 MSF","49147","60130","Policy Support Officer","1","Policy","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR1-3","18125","29947","Military","8799","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF4","69366","80320","Military","197","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RAF","5","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Army","1167535","Assistant Head Teacher","38215","107210","Teaching","6.61","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","4","20837","33829","Team Member","94.96","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Estate Planning","1","Property And Asset Management","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Team Leader","11","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts7"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49161","60130","Policy Support Officer","1","Policy","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR4","27324","34338","Military","4880","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF5","83205","91466","Military","74","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","83205","91466","RAF","2","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Army","1167535","Assistant Head Teacher","38215","107210","Teaching L'ship","4.86","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","5","30889","42192","Team Leader","4","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Estates Management","1","Property And Asset Management","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","6","38357","51595","Team Member","32.37","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts8"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF2","38848","46199","Policy Support Officer","2","Military","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR6","31058","38215","Military","3564","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR1","17945","29651","Military","10","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RN","6","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Business Management","5","Operational Delivery","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","5","30889","42192","Team Member","58.68","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Historical","1","Knowledge and Information Management (KIM)","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Chief","1","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts9"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","69366","80320","Policy Support Officer","2","Military","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR7","34039","44315","Military","1664","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR2","18125","29947","Military","3","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RN","5","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Decision Support","6.86","Finance","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","6","38357","51595","Programme Leader","1","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Inventory Management","1","Operational Delivery","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00000404","7","47947","61439","Group Leader","7","Science and Engineering","/data/dstl/2015-03-31/20150930-Final_ORGANOGRAM.xls","juniorPosts10"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Policy Support Officer","3","Policy","/data/mod/2015-03-31/HOCSSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR8","34039","44315","Military","91","Military","/data/mod/2015-03-31/AirSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR3","18125","29947","Military","16","Military","/data/mod/2015-03-31/DESSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","83205","91466","RN","1","Military","/data/mod/2015-03-31/JFCSalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Army","1167535","B1","57877","72907","Legal","1","Law","/data/mod/2015-03-31/ArmySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02003","6","38357","51595","Team Leader","28.22","Science and Engineering","/data/dstl/2015-03-31/20150331-Final_ORGANOGRAM.xls","juniorPosts11"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B1","57877","72907","Naval Architecture","1","Science and Engineering","/data/mod/2015-03-31/NavySalaryDataSpreadsheetAsAt1April2015.xls","juniorPosts11"
