"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","1","19000","21000","Receptionist","1.9","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts2"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","2","22501","27000","Legal Support Officer","0.5","Law","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts3"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","2","22501","27000","HR support officer","0.33","Human Resources","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts4"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","2","22501","27000","IT Support Officer","1","Information Technology","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts5"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","3","27001","32500","Operations Support Officer","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts6"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","3","27001","32500","HR Officer","1.67","Human Resources","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts7"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J5","3","27001","32500","Policy Support Officer","1","Policy","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts8"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","4","32501","40000","IT Manager","2","Information Technology","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts9"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","4","32501","40000","Office Manager","0.83","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts10"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","4","32501","40000","Programme Manager","1","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts11"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J5","4","32501","40000","policy adviser","1","Policy","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts12"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","5","40001","49500","policy adviser","5","Policy","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts13"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","5","40001","49500","Legal Adviser","1","Law","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts14"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","5","40001","49500","HR Manager","1","Human Resources","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts15"
"Department for Culture, Media and Sport","UK Sport","Corporate Development","J4","6","49501","60000","senior policy adviser","1","Policy","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts16"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","2","22501","27000","Administrator/Assistant","4","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts17"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","3","27001","32500","Executive Assistant","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts18"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","4","32501","40000","Performance Coordinator","7","Science & Engineering","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts19"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","5","40001","49500","Senior Project Manager","1","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts20"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","5","40001","49500","Knowledge Information Management Manager","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts21"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","6","49501","60000","Operational manager","5.86","Science & Engineering","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts22"
"Department for Culture, Media and Sport","UK Sport","Performance","J5","7","60001","70000","senior operational manager","3","Science & Engineering","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts23"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","2","22501","27000","Finance Support Officer","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts24"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","3","27001","32500","Investment Officer","3","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts25"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","3","27001","32500","Finance Officer","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts26"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","3","27001","32500","Accountant","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts27"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","4","32501","40000","Accountant","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts28"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","4","32501","40000","Senior Investment Officer","2","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts29"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","4","32501","40000","Finance Manager","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts30"
"Department for Culture, Media and Sport","UK Sport","Finance and Investment","J6","6","49501","60000","senior finance manager","1","Finance","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts31"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","2","22501","27000","Administrator/Assistant","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts32"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","3","27001","32500","Communications Support Officer","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts33"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","3","27001","32500","Support Officer","3","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts34"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","3","27001","32500","Press Officer","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts35"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","3","27001","32500","Executive Assistant","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts36"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","4","32501","40000","Communications Manager","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts37"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","5","40001","49500","Senior Communications Manager","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts38"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","5","40001","49500","Senior Correspondence Manager","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts39"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","5","40001","49500","Events Consultant","3","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts40"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","6","49501","60000","Relations Adviser","2","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts41"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","7","60001","70000","Senior Corporate Relations Manager","1","Communications","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts42"
"Department for Culture, Media and Sport","UK Sport","COO's Office","J2","7","60001","70000","Senior Events Manager","1","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts43"
"Department for Culture, Media and Sport","UK Sport","CEO Office","J1","3","27001","32500","Executive Assistant","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts44"
"Department for Culture, Media and Sport","UK Sport","International Development","J7","2","22501","27000","Administrator/Assistant","1","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts45"
"Department for Culture, Media and Sport","UK Sport","International Development","J7","3","27001","32500","Support Officer","1.6","Operational Delivery","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts46"
"Department for Culture, Media and Sport","UK Sport","International Development","J7","4","32501","40000","Programme Manager","3.6","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts47"
"Department for Culture, Media and Sport","UK Sport","International Development","J7","5","40001","49500","International Adviser","1.6","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts48"
"Department for Culture, Media and Sport","UK Sport","International Development","J7","6","49501","60000","Senior International Adviser","1","Programme and Project Management (PPM)","/data/uksport/2011-03-31/government-staff-and-salary-data-blank-template---FINAL.xls","juniorPosts49"
