"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA6","44864","58900","Head of Public Safety & Subsidence","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts2"
"Department of Energy and Climate Change","Coal Authority","Executive","1","CA6","44864","58900","Head of HR and Organsiational Development","0.8","Human resources","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts3"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA6","44864","58900","Head of Environment","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts4"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA6","44864","58900","Corporate Affairs Manager","1","Knowledge and Information Management (KIM)","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts5"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Principal Property Manager","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts6"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Principal Project Manager - Tips","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts7"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Principal Manager Planning","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts8"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA5+","34068","44599","Head of Finance","1","Finance","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts9"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA5+","34068","44599","Head of Procurement","1","Procurement","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts10"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Principal Manager L & P","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts11"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Principal Project Manager - Environment","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts12"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Principal Project Manager - PS & S","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts13"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Principal Engineer Design","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts14"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Principal Manager - Mine Entries","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts15"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Senior Project Manager - PSS","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts16"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Principal Manager - Mining Information","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts17"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Licensing & Permissions Manager","4","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts18"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Project Manager PS & S","13","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts19"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Project Engineer","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts20"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","13","CA5+","34068","44599","information manager","6","Knowledge and Information Management (KIM)","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts21"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Project Manager - Mine Entries","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts22"
"Department of Energy and Climate Change","Coal Authority","Operations","13","CA5+","34068","44599","Planning Liaison Manager","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts23"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Operations Engineer","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts24"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Development Manager","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts25"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Senior Hydrogeologist","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts26"
"Department of Energy and Climate Change","Coal Authority","Operations","12","CA5+","34068","44599","Build Engineer","2","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts27"
"Department of Energy and Climate Change","Coal Authority","Operations","11","CA5+","34068","44599","SHE Advisor","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts28"
"Department of Energy and Climate Change","Coal Authority","Operations","11","CA5+","34068","44599","CDM Co-ordinator","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts29"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA5+","34068","44599","Accountant","1","Finance","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts30"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA5+","34068","44599","Finance Business Partner","1","Finance","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts31"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","14","CA5+","34068","44599","Property Legal Services Manager","1","Operational delivery","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts32"
"Department of Energy and Climate Change","Coal Authority","Executive","1","CA5+","34068","44599","HR Manager","1","Human resources","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts33"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","11","CA5+","34068","44599","Procurement Business Partner","1.6","Procurement","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts34"
"Department of Energy and Climate Change","Coal Authority","Corporate Services","4","CA5+","34068","44599","Software Development Manager","1","Information Technology","/data/coal/2011-09-30/TCA-final-government-staff-and-salary-data---291111.xls","juniorPosts35"
