"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Justice","National Offender Management Service","Acklington","6","AA & equivalent","13349","16080","Administrator","3.02","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts2"
"Ministry of Justice","National Offender Management Service","Acklington","6","AA & equivalent","13349","16080","Operations Support Officer","0.36","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts3"
"Ministry of Justice","National Offender Management Service","Acklington","6","AO & equivalent","14588","23665","Administrator","29.26","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts4"
"Ministry of Justice","National Offender Management Service","Acklington","6","AO & equivalent","14588","23665","Finance Officer","3.79","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts5"
"Ministry of Justice","National Offender Management Service","Acklington","6","AO & equivalent","14588","23665","HR Officer","1","Human Resources","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts6"
"Ministry of Justice","National Offender Management Service","Acklington","6","AO & equivalent","14588","23665","Psychological Assistant","3","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts7"
"Ministry of Justice","National Offender Management Service","Acklington","6","EO & equivalent","18628","28038","Administrative Manager","4","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts8"
"Ministry of Justice","National Offender Management Service","Acklington","6","EO & equivalent","18628","28038","Finance Manager","2","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts9"
"Ministry of Justice","National Offender Management Service","Acklington","6","EO & equivalent","18628","28038","Instructional Officer","16","Human Resources","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts10"
"Ministry of Justice","National Offender Management Service","Acklington","6","EO & equivalent","18628","28038","Psychologist","4.71","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts11"
"Ministry of Justice","National Offender Management Service","Acklington","6","Farm & Gardens Grades","24005","28038","Farm Manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts12"
"Ministry of Justice","National Offender Management Service","Acklington","6","Grade 7 & equivalent","45700","72458","Non-Operational Senior Manager","1","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts13"
"Ministry of Justice","National Offender Management Service","Acklington","6","HEO & equivalent","25105","32140","Office Manager","3","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts14"
"Ministry of Justice","National Offender Management Service","Acklington","6","Industrial Grades","19131","22039","Industrial","37.62","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts15"
"Ministry of Justice","National Offender Management Service","Acklington","6","Operational Manager","30634","51553","Operational manager","12.4","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts16"
"Ministry of Justice","National Offender Management Service","Acklington","6","Operational Support Grades","13995","18255","Operations Support Officer","91.46","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts17"
"Ministry of Justice","National Offender Management Service","Acklington","6","Principal Officer","31762","33537","Prison Officer","5","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts18"
"Ministry of Justice","National Offender Management Service","Acklington","6","Prison Officer","17188","28930","Prison Officer","189.59","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts19"
"Ministry of Justice","National Offender Management Service","Acklington","6","Senior Officer","31169","31169","Prison Officer","30.56","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts20"
"Ministry of Justice","National Offender Management Service","Acklington","6","SEO & equivalent","25073","46024","Chaplain","3","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts21"
"Ministry of Justice","National Offender Management Service","Acklington","6","SEO & equivalent","25073","46024","Finance Manager","1","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts22"
"Ministry of Justice","National Offender Management Service","Acklington","6","SEO & equivalent","25073","46024","HR Manager","2","Human Resources","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts23"
"Ministry of Justice","National Offender Management Service","Acklington","6","SEO & equivalent","25073","46024","Office Manager","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts24"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","AO & equivalent","14588","23665","Psychological Assistant","1","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts25"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","EO & equivalent","18628","28038","Psychologist","4","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts26"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","Grade 7 & equivalent","45700","72458","Non-Operational Senior Manager","0.41","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts27"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","Principal Officer","31762","33537","Prison Officer","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts28"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","Prison Officer","17188","28930","Prison Officer","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts29"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","Senior Officer","31169","31169","Prison Officer","5","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts30"
"Ministry of Justice","National Offender Management Service","Area Off - Kent and Sussex","12","SEO & equivalent","25073","46024","Office Manager","1","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts31"
"Ministry of Justice","National Offender Management Service","Ashwell","11","AO & equivalent","14588","23665","Administrator","3.71","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts32"
"Ministry of Justice","National Offender Management Service","Ashwell","11","AO & equivalent","14588","23665","Drugs Worker","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts33"
"Ministry of Justice","National Offender Management Service","Ashwell","11","EO & equivalent","18628","28038","Administrative Manager","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts34"
"Ministry of Justice","National Offender Management Service","Ashwell","11","EO & equivalent","18628","28038","Instructional Officer","3","Human Resources","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts35"
"Ministry of Justice","National Offender Management Service","Ashwell","11","EO & equivalent","18628","28038","Instructional Officer","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts36"
"Ministry of Justice","National Offender Management Service","Ashwell","11","HEO & equivalent","25105","32140","Office Manager","1.38","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts37"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Industrial Grades","19131","22039","Industrial","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts38"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Operational Manager","30634","51553","Operational manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts39"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Operational Support Grades","13995","18255","Operations Support Officer","7","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts40"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Prison Officer","17188","28930","Prison Officer","8.51","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts41"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Senior Officer","31169","31169","Prison Officer","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts42"
"Ministry of Justice","National Offender Management Service","Ashwell","11","Senior operational manager","51229","82892","senior operational manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts43"
"Ministry of Justice","National Offender Management Service","Ashwell","11","SEO & equivalent","25073","46024","Finance Manager","1","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts44"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","AA & equivalent","13349","16080","Administrator","0.55","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts45"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","AO & equivalent","14588","23665","Administrator","8.55","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts46"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","AO & equivalent","14588","23665","Drugs Worker","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts47"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","AO & equivalent","14588","23665","Finance Officer","2","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts48"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","EO & equivalent","18628","28038","Administrative Manager","0.71","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts49"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Farm & Gardens Grades","24005","28038","Farm Manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts50"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","HEO & equivalent","25105","32140","Finance Manager","0.71","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts51"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Industrial Grades","19131","22039","Industrial","4","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts52"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Operational Manager","30634","51553","Operational manager","3","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts53"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Operational Support Grades","13995","18255","Operations Support Officer","12.51","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts54"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Prison Officer","17188","28930","Prison Officer","19.28","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts55"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Senior Officer","31169","31169","Prison Officer","4","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts56"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","Senior operational manager","51229","82892","senior operational manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts57"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","SEO & equivalent","25073","46024","Chaplain","0.34","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts58"
"Ministry of Justice","National Offender Management Service","Askham Grange","9","SEO & equivalent","25073","46024","Office Manager","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts59"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","AO & equivalent","14588","23665","Administrator","3","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts60"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","AO & equivalent","14588","23665","Psychological Assistant","5","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts61"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","EO & equivalent","18628","28038","Administrative Manager","4","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts62"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","EO & equivalent","18628","28038","Finance Manager","1","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts63"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","EO & equivalent","18628","28038","Finance Officer","0.86","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts64"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Grade 7 & equivalent","45700","72458","Non-Operational Senior Manager","1","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts65"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Grade 7 & equivalent","45700","72458","senior finance manager","2","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts66"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","HEO & equivalent","25105","32140","Office Manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts67"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Operational Manager","30634","51553","Operational manager","2","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts68"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Principal Officer","31762","33537","Prison Officer","2.51","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts69"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Senior Officer","31169","31169","Prison Officer","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts70"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","Senior operational manager","51229","82892","senior operational manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts71"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","SEO & equivalent","25073","46024","Finance Manager","13","Finance","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts72"
"Ministry of Justice","National Offender Management Service","Audit and Corporate Assurance","2","SEO & equivalent","25073","46024","Office Manager","11.88","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts73"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","AA & equivalent","13349","16080","Administrator","2.07","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts74"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","AA & equivalent","13349","16080","Operations Support Officer","1.9","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts75"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","AO & equivalent","14588","23665","Administrator","21.55","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts76"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","AO & equivalent","14588","23665","Psychological Assistant","2","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts77"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","EO & equivalent","18628","28038","Administrative Manager","5.31","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts78"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","EO & equivalent","18628","28038","Catering Manager","1","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts79"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","EO & equivalent","18628","28038","Instructional Officer","3","Human Resources","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts80"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","EO & equivalent","18628","28038","Psychologist","5","Psychology","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts81"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","Industrial Grades","19131","22039","Industrial","15","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts82"
"Ministry of Justice","National Offender Management Service","Aylesbury","12","Operational Manager","30634","51553","Operational manager","5","Operational Delivery","/data/noms/2011-03-31/NOMS-dataset-v1.4.xls","juniorPosts83"
