"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","19","58000","70000","Strategic Regulation Manager","9.8","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts2"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","19","58000","70000","Head of Regulatory Engagement","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts3"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","11","21238","22300","Team Administrator","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts4"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","17","42304","46757","Regulation Team Manager","3","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts5"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","16","37131","41040","Regulation Manager","18","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts6"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","18","49413","54614","Registrations Manager","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts7"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","17","42304","46757","Senior Registrations Advisor","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts8"
"Department for Communities and Local Government","Tenant Services Authority","Regulatory Engagement","1990","14","28242","31215","Registrations Advisor","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts9"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","13","25043","27679","Support Officer (Assurance & Analysis)","2","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts10"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","17","42304","46757","Statutory Processes Manager","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts11"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","16","37131","41040","Statutory Processes Supervisor (Registry)","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts12"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","13","25043","27679","Statutory Processes Support Officer","5","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts13"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","14","28242","31215","Statutory Processes Supervisor (Consents)","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts14"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","14","28242","31215","Statutory Processes Officer (Constitutions)","2","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts15"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","20","70000","82000","Head of Private Finance","2","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts16"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","19","58000","70000","Head of Regulatory Assurance Operations","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts17"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","18","49413","54614","Regulatory Assurance Manager","4","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts18"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","16","37131","41040","Regulatory Governance Advisor","2","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts19"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","16","37131","41040","Regulation Systems Advisor","2","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts20"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","16","37131","41040","Operational Analyst","2","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts21"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","15","31892","35249","Regulation Systems Advisor","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts22"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","15","31892","35249","Quality Assurance Advisor","1","Operational delivery","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts23"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","18","49413","54614","Senior Financial Viability Advisor","1","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts24"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","19","58000","70000","Head of Financial Analysis","1","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts25"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","19","58000","70000","Senior Financial Analyst","2","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts26"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","17","42304","46757","Financial Analysis Manager","6","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts27"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","16","37131","41040","Financial Analyst","21","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts28"
"Department for Communities and Local Government","Tenant Services Authority","Assurance & Financial Analysis","2006","14","28242","31215","Financial Support Analyst","3.8","Economics","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts29"
"Department for Communities and Local Government","Tenant Services Authority","Intelligence & Analysis","2043","18","49413","54614","IT Manager","1","Information Technology","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts30"
"Department for Communities and Local Government","Tenant Services Authority","Intelligence & Analysis","2043","18","49413","54614","Data Manager","1","Statisticians","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts31"
"Department for Communities and Local Government","Tenant Services Authority","Intelligence & Analysis","2043","15","31892","35249","Senior Analyst Developer","4","Information Technology","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts32"
"Department for Communities and Local Government","Tenant Services Authority","Intelligence & Analysis","2043","15","31892","35249","Senior Database Administrator","1","Information Technology","/data/tsa/2011-09-30/300911-TSA-Organogram-V1.xls","juniorPosts33"
