"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","36","HEO London","29261","34424","Policy Support Officer","8","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts31"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","36","EO London","24992","29060","Policy Support Officer","1","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts32"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","36","AO London","21184","22646","Policy Support Officer","4","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts33"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","35","Grade 6 London","56707","68322","Office Manager","1.86","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts34"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","35","SEO London","34713","41851","Policy Support Officer","1","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts35"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","35","HEO London","29261","34424","Policy Support Officer","2","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts36"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","35","EO London","24992","29060","Policy Support Officer","1","Science & Engineering","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts37"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","65","Grade 7 London","46975","56597","Office Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts38"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","65","Fast Stream London","27000","33654","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts39"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","65","EO London","24992","29060","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts40"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","HEO London","29261","34424","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts41"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","AO London","21184","22646","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts42"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","65","Grade 6 London","56707","68322","Office Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts43"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","65","Grade 7 London","46975","56597","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts44"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","EO London","24992","29060","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts45"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","HEO London","29261","34424","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts46"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","Fast Stream London","27000","33654","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts47"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","SEO London","34713","41851","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts48"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","Grade 7 London","46975","56597","Policy Support Officer","5","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts49"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","70","Grade 6 London","56707","68322","Office Manager","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts50"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","EO London","24992","29060","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts51"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","HEO London","29261","34424","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts52"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","Fast Stream London","27000","33654","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts53"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","SEO London","34713","41851","Policy Support Officer","4","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts54"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","Grade 7 London","46975","56597","Policy Support Officer","8.63","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts55"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","71","Grade 6 London","56707","68322","Office Manager","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts56"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","AO London","21184","22646","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts57"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","EO London","24992","29060","Policy Support Officer","1.61","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts58"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","HEO London","29261","34424","Policy Support Officer","6.61","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts59"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","Fast Stream London","27000","33654","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts60"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","SEO London","34713","41851","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts61"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","Grade 7 London","46975","56597","Policy Support Officer","6","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts62"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","72","Grade 6 London","56707","68322","Office Manager","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts63"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","EO London","24992","29060","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts64"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","HEO London","29261","34424","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts65"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","Fast Stream London","27000","33654","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts66"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","Grade 7 London","46975","56597","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts67"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","66","Grade 7 London","46975","56597","Office Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts68"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","EO London","24992","29060","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts69"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","HEO London","29261","34424","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts70"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","Fast Stream London","27000","33654","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts71"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","SEO London","34713","41851","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts72"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","Grade 7 London","46975","56597","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts73"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","68","Grade 6 London","56707","68322","Office Manager","1.67","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts74"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","AO London","21184","22646","Policy Support Officer","1.75","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts75"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","HEO London","29261","34424","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts76"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","Fast Stream London","27000","33654","Policy Support Officer","3","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts77"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","SEO London","34713","41851","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts78"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","Grade 7 London","46975","56597","Policy Support Officer","5.02","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts79"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","69","Grade 6 London","56707","68322","Office Manager","1.67","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts80"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","HEO London","29261","34424","Policy Support Officer","5","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts81"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","Fast Stream London","27000","33654","Policy Support Officer","2","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts82"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","SEO London","34713","41851","Policy Support Officer","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts83"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","Grade 7 London","46975","56597","Policy Support Officer","4","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts84"
"Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","67","Grade 6 London","56707","68322","Office Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts85"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","EO London","24992","29060","diary manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts86"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","Grade 7 London","46975","56597","Office Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts87"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","EO London","24992","29060","Policy Support Officer","1","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts88"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","Fast Stream London","27000","33654","Policy Support Officer","1","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts89"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","SEO London","34713","41851","Office Manager","0.97","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts90"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","44","SEO London","34713","41851","Analyst","1","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts91"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","44","Fast Stream London","27000","33654","junior analyst","5","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts92"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","44","Grade 7 London","46975","56597","Analyst","12","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts93"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","44","Grade 6 London","56707","68322","Senior Analyst","3.43","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts94"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","44","Grade 6 London","56707","68322","Office Manager","1","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts95"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","AO London","21184","22646","Statistical Support Officer","6","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts96"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","EO London","24992","29060","Statistical Support Officer","3","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts97"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","HEO London","29261","34424","Statistician","9","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts98"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","Fast Stream London","27000","33654","Statistician","1","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts99"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","Grade 7 London","46975","56597","Senior Statistician","4","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts100"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","55","Grade 6 London","56707","68322","Senior Statistician","2","economics","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts101"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","53","AO London","21184","22646","Legal Support Officer","1","Law","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts102"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","58","EO London","24992","29060","Executive Assistant","1","Law","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts103"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","56","SEO London","34713","41851","Legal Adviser","1","Law","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts104"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","51","Grade 7 London","46975","56597","Legal Adviser","2","Law","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts105"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","51","Grade 6 London","56707","68322","Legal Adviser","3","Law","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts106"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","51","Grade 6 London","56707","68322","Business Manager","1","Policy","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts107"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","EO London","24992","29060","diary manager","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts108"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","SEO London","34713","41851","HR Officer","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts109"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","50","AO London","21184","22646","diary manager","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts110"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","50","SEO London","34713","41851","HR support officer","2","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts111"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","50","Grade 6 London","56707","68322","HR Officer","3","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts112"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","50","HEO London","29261","34424","HR support officer","3","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts113"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","94","EO London","24992","29060","HR support officer","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts114"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","94","HEO London","29261","34424","HR support officer","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts115"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","94","SEO London","34713","41851","HR support officer","2","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts116"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","94","Grade 7 London","46975","56597","HR Officer","1","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts117"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","94","Grade 6 London","56707","68322","HR Officer","2","Human Resources","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts118"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","SEO London","34713","41851","Procurement Officer","3","Procurement","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts119"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","38","Grade 6 London","56707","68322","Senior Procurement Officer","1","Procurement","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts120"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","48","HEO London","29261","34424","Finance Support Officer","1","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts121"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","48","SEO London","34713","41851","Finance Officer","2","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts122"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","48","Grade 7 London","46975","56597","senior finance manager","2","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts123"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","48","Grade 6 London","56707","68322","senior finance manager","2","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts124"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","54","HEO London","29261","34424","Finance Support Officer","1","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts125"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","54","SEO London","34713","41851","Finance Officer","2","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts126"
"Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","54","Grade 7 London","46975","56597","senior finance manager","4","Finance","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","juniorPosts127"
