"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","2","B/AO CMC..London Inner","19970","21530","Executive Assistant","2","Policy","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts2"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","2","C/EO CMC..London Inner","23940","28130","Diary Manager","2","Policy","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts3"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","2","E/SEO CMC..London Inner","34390","40440","Business Manager","2","Policy","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts4"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","2","F/Grade 7 CMC..London Inner","46450","56980","Office Manager","1","Policy","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts5"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","2","Team Member..National","0","0","Diary Manager","1","Policy","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts6"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","B/AO CMC..National","16080","18710","Executive Assistant","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts7"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","C/EO CMC..National","21320","24230","Executive Assistant","0.97","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts8"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","C/EO CMC..National","21320","24230","Project Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts9"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","D/HEO CMC..National","24660","29800","Analyst","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts10"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","D/HEO CMC..National","24660","29800","Executive Assistant","3","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts11"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","E/SEO CMC..National","30480","36500","Project Manager","7.81","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts12"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","E/SEO CMC..National","30480","36500","Senior Project Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts13"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","E/SEO CMC.Senior Information Officer.National","35420","44490","Project Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts14"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","F/Grade 7 CMC..National","43200","53480","Senior Analyst","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts15"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","F/Grade 7 CMC..National","43200","53480","Senior Project Manager","12.8","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts16"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","G/Grade 6 CMC..National","53360","65440","Programme Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts17"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","G/Grade 6 CMC..National","53360","65440","Senior Project Manager","6","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts18"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","G/Grade 6 CMC.Accountant (Qualified).National","58940","68410","Project Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts19"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","Manager..National","0","0","Project Manager","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts20"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","Manager..National","0","0","Senior Project Manager","6.86","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts21"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","Team Leader..National","0","0","Project Manager","2","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts22"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","Team Member..National","0","0","Executive Assistant","1","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts23"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","4","Team Member..National","0","0","Project Manager","4","Programme and Project Management (PPM)","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts24"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","6","D/HEO CMC.Information Officer.National","28740","33860","Communications Manager","1.81","Communications","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts25"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","6","E/SEO CMC.Senior Information Officer.National","35420","44490","Communications Manager","1.81","Communications","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts26"
"Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","6","F/Grade 7 CMC.Communications.National","44920","55580","Senior Communications Manager","1","Communications","/data/childmaintenance/2011-09-30/Template---Final.xls","juniorPosts27"
