"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AA","14281","15710","Human Resources Assistant","1","Human resources","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts2"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AA","14281","15710","Marine Administration Assistant","1.5","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts3"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AA","14281","15710","Administrative assistant","0.5","Information Technology","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts4"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AA","14281","15710","Reception Assistant","2","Knowledge and Information Management (KIM)","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts5"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AO","16589","19412","Administrative assistant","1.5","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts6"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AO","16589","19412","Administrative Officer","1","Finance","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts7"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AO","16589","19412","Administrative Officer","0.5","Communications","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts8"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AO","16589","19412","Administrative Officer","1","Human resources","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts9"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","AO","16589","19412","Marine Administration Officer","3","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts10"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 6","51463","61199","Director of Corporate Services","1","Knowledge and Information Management (KIM)","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts11"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 6","51463","61199","Director of Marine","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts12"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 6","51463","61199","Director of Science Evidence and Advice","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts13"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Resources","1","Finance","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts14"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Marine Advice","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts15"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Marine Habitats","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts16"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Marine Protected Sites","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts17"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Seabirds & Cetaceans","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts18"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Marine Monitoring & Mapping","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts19"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Overseas Territories","0.5","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts20"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of HR and Office Services","1","Knowledge and Information Management (KIM)","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts21"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Data Services","1","Knowledge and Information Management (KIM)","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts22"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Surveillance and Monitoring","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts23"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Conservation Advice","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts24"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of Policy Relevant Inf","0.5","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts25"
"Department for Environment, Food and Rural Affairs","Joint Nature Conservation Committee","Directorate","MD001","Grade 7","43268","51454","Head of European Advice","1","Science and Engineering","/data/jncc/2011-09-30/JNCC-October-11-Template.xls","juniorPosts26"
