"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Planning Development","LTGDC4","Manager","30000","59999","Operational Manager","5.2","Planning","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts2"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Planning Development","LTGDC4","Officer","20000","29999","Executive Assistant","1","Planning","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts3"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Regeneration and Development","LTGDC3","Manager","30000","59999","Project Manager","3","Programme and Project Management (PPM)","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts4"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Operations and Finance","LTGDC7","Manager","30000","59999","Operational Manager","7","Finance","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts5"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Operations and Finance","LTGDC7","Officer","20000","29999","Operations Support Officer","3","Operational delivery","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts6"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Communication","LTGDC8","Manager","30000","59999","Communications Manager","1","Communications","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts7"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Regeneration and Development","LTGDC3","Senior Manager","60000","82900","Senior Operational Manager","6","Operational delivery","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts8"
"Department for Communities and Local Government","London Thames Gateway Development Corporation","Planning Development","LTGDC4","Senior Manager","60000","82900","Senior Operational Manager","2","Programme and Project Management (PPM)","/data/ltgdc/2011-09-30/LTGDC-Government-staff-and-salary-data-template-October-2011.xls","juniorPosts9"
