"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Infrastructure Planning Commission","Chief Executive's Office","11","Gd 7","44000","65000","Head of Commission Support","1","Operational Delivery","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts2"
"Department for Communities and Local Government","Infrastructure Planning Commission","Chief Executive's Office","11","EO","22500","25000","PA","4","Operational Delivery","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts3"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","Gd 7","44000","65000","Head of Finance","1","Finance","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts4"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","Gd 7","44000","65000","Head of Human Resources","1","Information Technology","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts5"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","Gd 7","44000","65000","Head of ICT","1","Human Resources","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts6"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","Gd 7","44000","65000","Project Manager","1","Programme and Project Management (PPM)","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts7"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","HEO","27000","31500","Finance Officer","1","Finance","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts8"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","HEO","27000","31500","HR Officer","1","Human Resources","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts9"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","HEO","27000","31500","IT Manager","1","Information Technology","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts10"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","AO","18000","21000","Finance Officer","1","Finance","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts11"
"Department for Communities and Local Government","Infrastructure Planning Commission","Finance & Corporate Services","12","AO","18000","21000","IT Support Officer","1","Information Technology","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts12"
"Department for Communities and Local Government","Infrastructure Planning Commission","Operations","13","Gd 6","55000","54000","Head of Case Management","1","Planning","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts13"
"Department for Communities and Local Government","Infrastructure Planning Commission","Operations","13","Gd 7","44000","65000","Case Leader","5","Planning","/data/infrastructure/2011-03-31/110523_government-staff-and-salary-data-blank-template---March-2011.xls","juniorPosts14"
