"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF1","24615","32703","Military","305","Military","/data/mod/2013-09-30/20131002-300913_Air_Govt_Data_Template-u.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Admiralty Pilot","43842","51862","Port Operations","17.36","Operational delivery","/data/mod/2013-09-30/20131202-DES_OCT_13_organogram_FINAL_U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","9","67806","118634","Specialist Advisors","5","Science and Engineering","/data/dstl/2013-09-30/20130913-DSTL_Organogram_Final.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","Retired Offr 2","30136","36333","Direct Military Support","2","Operational delivery","/data/mod/2013-09-30/20131021-DIO_Data_Organogram_Sept_2013-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","56436","72185","Training and Education","2","Programme and Project Management (PPM)","/data/mod/2013-09-30/20131217-JFC-Transparency_Organogram_Return_September_2013-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Principal Private Secretary","1","Communications","/data/mod/2013-09-30/20131114-HOCS-Consolidated-September-2013-FINAL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng)","53112","53112","Specialist Instruction","2","Operational delivery","/data/mod/2013-09-30/20140214-Army_GTA_Organogram_Sep2013_Final-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Academic Profr of Music (Eng)","53112","53112","Teaching","0.94","Operational delivery","/data/mod/2013-09-30/20131002-NC-Govt-Transparency-Sept-2013_20140127_FINAL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF2","38463","45741","Military","2831","Military","/data/mod/2013-09-30/20131002-300913_Air_Govt_Data_Template-u.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Admiralty Pilot (Trainee)","40122","45838","Port Operations","5","Operational delivery","/data/mod/2013-09-30/20131202-DES_OCT_13_organogram_FINAL_U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","9","67806","118634","Principal","1","Science and Engineering","/data/dstl/2013-09-30/20130913-DSTL_Organogram_Final.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","Retired Offr 2","30136","36333","Estate Advice","1","Property And Asset Management","/data/mod/2013-09-30/20131021-DIO_Data_Organogram_Sept_2013-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","B1","56436","72185","Business Manager","1","Internal Audit","/data/mod/2013-09-30/20131217-JFC-Transparency_Organogram_Return_September_2013-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Principal Private Secretary","1","Communications","/data/mod/2013-09-30/20131114-HOCS-Consolidated-September-2013-FINAL.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng)","53112","53112","Training Support","2","Operational delivery","/data/mod/2013-09-30/20140214-Army_GTA_Organogram_Sep2013_Final-U.xls","juniorPosts3"
