"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF1","16468","33507","Military","305","Military","/data/mod/2014-03-31/20140625-Air-Govt-Data-Oranogram-Apr14.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Adult Apprentice","18440","19548","Engineering Civ Apprentices","1","Science and Engineering","/data/mod/2014-03-31/20140609-DES_Apr_14_organogram_FINAL_v1.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","Retired Offr 2","30437","36696","Direct Military Support","1","Operational Delivery","/data/mod/2014-03-31/20140603-DIO-Data-Organogram-Apr-2014-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","36004","44711","Business Manager","1","Other","/data/mod/2014-03-31/20140620-HOCS-Consolidated-April-14-FINAL.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1167535","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilian (LEC)","4167","Operational Delivery","/data/mod/2014-03-31/20140618-Army_Data_Organogram_Apr2014_Final.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Academic Profr of Music (Eng) - 2018","53112","53112","Teaching","0.94","Operational Delivery","/data/mod/2014-03-31/20140714-Navy-Cmd-Data-Organogram-Apr-14-U.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF2","38848","46199","Military","2831","Military","/data/mod/2014-03-31/20140625-Air-Govt-Data-Oranogram-Apr14.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Apprentice","14164","18139","Civilian HR Service Provider","7","Human Resources","/data/mod/2014-03-31/20140609-DES_Apr_14_organogram_FINAL_v1.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","Retired Offr 2","30437","36696","Estate Advice","1","Property and asset management","/data/mod/2014-03-31/20140603-DIO-Data-Organogram-Apr-2014-U.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23661","29383","Executive Assistant","1","Other","/data/mod/2014-03-31/20140620-HOCS-Consolidated-April-14-FINAL.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng)","53112","53112","Specialist Instruction","2.56","Operational Delivery","/data/mod/2014-03-31/20140618-Army_Data_Organogram_Apr2014_Final.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Admiralty Pilot","44280","54475","Port Operations","17.36","Operational Delivery","/data/mod/2014-03-31/20140714-Navy-Cmd-Data-Organogram-Apr-14-U.xls","juniorPosts3"
