"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Scotland Office","Boundary Commission for Scotland","none","DC","C1","43736","52595","Programme Manager","0.5","Policy","/data/scottishboundaries/2011-09-30/300911_Boundary-Commission-for-Scotland_Organogram.xls","juniorPosts2"
"Scotland Office","Boundary Commission for Scotland","none","DC","B2","25165","30267","Review Team Leader","1.8","Policy","/data/scottishboundaries/2011-09-30/300911_Boundary-Commission-for-Scotland_Organogram.xls","juniorPosts3"
"Scotland Office","Boundary Commission for Scotland","none","DC","B1","22173","25165","Review Support Officer","1.8","Policy","/data/scottishboundaries/2011-09-30/300911_Boundary-Commission-for-Scotland_Organogram.xls","juniorPosts4"
"Scotland Office","Boundary Commission for Scotland","none","DC","A3","15795","17882","Office Manager","0.5","Policy","/data/scottishboundaries/2011-09-30/300911_Boundary-Commission-for-Scotland_Organogram.xls","juniorPosts5"
"Scotland Office","Boundary Commission for Scotland","none","DC","B1","22173","25165","IT Manager","0.5","Information Technology","/data/scottishboundaries/2011-09-30/300911_Boundary-Commission-for-Scotland_Organogram.xls","juniorPosts6"
