"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","G7","46620","54802","Operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts2"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","SEO","34470","38784","Operational manager","0.69","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts3"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","HEO","28180","31714","Operational manager","2","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts4"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","EO","23890","26874","Operational manager","4","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts5"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","AO","20030","21541","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts6"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Corporate Services","HM2","PS","22560","24260","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts7"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Inspection Support","HM2","G6","58600","68881","Operational manager","1","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts8"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Inspection Support","HM2","HEO","28180","31714","Operational manager","3","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts9"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Inspection Support","HM2","AO","20030","21541","Operations Support Officer","3","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts10"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Northern and Wales Group","HM2","G6","58600","68881","senior policy adviser","5","Policy","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts11"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Northern and Wales Group","HM2","G7","46620","54802","policy adviser","3","Policy","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts12"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Northern and Wales Group","HM2","PS","22560","24260","Policy Support Officer","1","Policy","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts13"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Southern Group","HM2","G6","58600","68881","senior policy adviser","5","Policy","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts14"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Southern Group","HM2","G7","46620","54802","policy adviser","5","Policy","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts15"
"Attorney General's Office","HM Crown Prosecution Service Inspectorate","Inspection Support","HM2","EO","23890","26874","Operations Support Officer","1","Operational Delivery","/data/TSOL/2011-03-31/government-staff-and-salary-data---March-2011---HM-CPSI.xls","juniorPosts16"
