"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FKIT","Band A","42000","63800","Economic Adviser","3","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts2"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRFI","Band A","42000","63800","Economic Adviser","2","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts3"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band A","42000","63800","Head of Finance and Facilities","1","Finance","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts4"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band A","42000","63800","Head of HR","1","Human resources","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts5"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band A","42000","63800","Head of Information Services","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts6"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band A","42000","63800","Head of Planning","1","Planning","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts7"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GAWR","Band A","42000","63800","Inquiry Manager","2","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts8"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GDCO","Band A","42000","63800","Inquiry Manager","0.6","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts9"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GJPI","Band A","42000","63800","Inquiry Manager","2","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts10"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","FMRA","Band A","42000","63800","Inquiry Manager (Panellist)","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts11"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GMHA","Band A","42000","63800","Legal Assistant","1","Law","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts12"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GSJO","Band A","42000","63800","Legal Assistant","1","Law","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts13"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FJKI","Band A","42000","63800","Media Relations Manager","1","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts14"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FJKI","Band A","42000","63800","Policy Adviser and PA to the Chairman","1","Policy","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts15"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band A","42000","63800","Policy Advisor","1","Policy","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts16"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FDRO","Band A","42000","63800","Remedies Manager","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts17"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FKIT","Band B","30800","49300","Assistant Economist","2","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts18"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRFI","Band B","30800","49300","Assistant Economist","3","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts19"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","ICT Business Analyst and Applications Developer","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts20"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","ICT Network and Security Manager","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts21"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","ICT Operations Manager","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts22"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","ICT Senior Network and Security Infrastructure Administrator","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts23"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","ICT Senior Server Infrastructure Administrator","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts24"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","Information Centre Manager","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts25"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","FCWA","Band B","30800","49300","Inquiry Manager","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts26"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","FMBE","Band B","30800","49300","Inquiry Manager","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts27"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band B","30800","49300","Senior HR Adviser","1","Human resources","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts28"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRFI","Band B","30800","49300","Statistician","1","Statisticians","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts29"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","Building Services Manager","1","Property and Asset Management","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts30"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","HR Adviser (Operations)","1","Human resources","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts31"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","ICT Network and Security Administrator","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts32"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","ICT Server Infrastructure Administrator","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts33"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","ICT Service Delivery Manager","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts34"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","ICT Service Desk Analyst (1st & 2nd line)","2","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts35"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","ICT Service Support Manager","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts36"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","FCWA","Band C","26400","34700","Inquiry Co-ordinator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts37"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","FMBE","Band C","26400","34700","Inquiry Co-ordinator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts38"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GAWR","Band C","26400","34700","Inquiry Co-ordinator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts39"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GDCO","Band C","26400","34700","Inquiry Co-ordinator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts40"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GJPI","Band C","26400","34700","Inquiry Co-ordinator","3","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts41"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FJKI","Band C","26400","34700","Media Officer","1","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts42"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","Procurement Officer","1","Finance","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts43"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band C","26400","34700","Publishing Manager","1","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts44"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","Assistant Publishing Manager","0.83","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts45"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","Facilities Co-ordinator","1","Property and Asset Management","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts46"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","Finance Officer","2","Finance","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts47"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","Graphic Designer","1","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts48"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","Information & Records Officer","2","Communications","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts49"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GAWR","Band D","20200","29100","Inquiry Administrator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts50"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GDCO","Band D","20200","29100","Inquiry Administrator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts51"
"Department for Business Innovation and Skills","Competition Commission","Inquiry Teams","GJPI","Band D","20200","29100","Inquiry Administrator","1","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts52"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","PA in the Secretariat and Economist Group","1","Operational delivery","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts53"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band D","20200","29100","PA to Chief Executive","1","Operational delivery","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts54"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FDRO","Band D","20200","29100","PA to Chief Financial and Business Adviser","0.61","Operational delivery","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts55"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRGR","Band D","20200","29100","Secretary to Legal Adviser","1","Operational delivery","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts56"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band E","17200","21800","Administrative Services Officer","2","Operational delivery","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts57"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band E","17200","21800","Facilities Assistant","2","Property and Asset Management","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts58"
"Department for Business Innovation and Skills","Competition Commission","Corporate Services & Secretariat","FRLA","Band E","17200","21800","ICT Service Desk Analyst & Procurement Officer","1","Information Technology","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts59"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FDRO","Shadow Band A","56300","77300","Deputy Director of Financial and Business Analysis","0.9","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts60"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FKIT","Shadow Band A","56300","77300","Economic Adviser","2.34","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts61"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRFI","Shadow Band A","56300","77300","Economic Adviser","4","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts62"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GALA","Shadow Band A","56300","77300","Financial & Business Adviser","2","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts63"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GGRE","Shadow Band A","56300","77300","Financial & Business Adviser","2.83","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts64"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GLBE","Shadow Band A","56300","77300","Financial & Business Adviser","2.6","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts65"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FKIT","Shadow Band A","56300","77300","Head of Econometrics","0.81","Economics","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts66"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FCBE","Shadow Band A","56300","77300","Legal Adviser","3","Law","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts67"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GMHA","Shadow Band A","56300","77300","Legal Adviser","1","Law","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts68"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","GSJO","Shadow Band A","56300","77300","Legal Adviser","2.83","Law","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts69"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FDRO","Shadow Band A","56300","77300","Senior Business Adviser","3","Programme and Project Management (PPM)","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts70"
"Department for Business Innovation and Skills","Competition Commission","Professional Groups","FRFI","Shadow Band A","56300","77300","Senior Statistician","1","Statisticians","/data/cc/2011-09-30/300911-Competition-Commission-staff-and-salary-data---October-2011.xls","juniorPosts71"
