"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","HR Assistant","1","Human Resources","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts2"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Business Support Assistant","2","Human Resources","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts3"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Business Support Assistant","2","Operational Delivery","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts4"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Executive Personal Assistant","3","Operational Delivery","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts5"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Project Assistant","2","Operational Delivery","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts6"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Marketing and Communications Assistant","1","Communications","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts7"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","EO or equivalent","21968","28996","Research Assistant","2","Operational Research","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts8"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","HEO or equivalent","27525","35707","Executive Support Manager","1","Operational Delivery","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts9"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","HEO or equivalent","27525","35707","Project Officer","5","Communications","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts10"
"Department for Education","Children's Workforce Development Council","Business Development & Performance","CWDC-BDP601","HEO or equivalent","27525","35707","Project Officer","5.9","Operational Delivery","/data/cwdcouncil/2011-03-31/Transparency-Agenda-March11.xls","juniorPosts11"
