"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2003","EO or equivalent","22052","23765","Funding and Market Management Band 3","12","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts15"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2000","UG7 or equivalent","49590","55376","EDfT Business Management Band 5","1","Operational delivery","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts16"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2000","SEO/HEO or equivalent","32016","35752","EDfT Business Management Band 4","2","Operational delivery","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts17"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2000","EO or equivalent","22052","23765","EDfT Business Management Band 3","3","Operational delivery","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts18"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2004","UG7 or equivalent","49590","55376","Workforce Strategy, Standards and Qualifications Band 5","11.7","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts19"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2004","SEO/HEO or equivalent","32016","35752","Workforce Strategy, Standards and Qualifications Band 4","14.8","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts20"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2004","EO or equivalent","22052","23765","Workforce Strategy, Standards and Qualifications Band 3","9.1","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts21"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Training","TDA-2004","AO or equivalent","17322","18294","Workforce Strategy, Standards and Qualifications Band 2","3","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts22"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4000","UG7 or equivalent","49590","55376","Supporting Delivery Band 5","1","Human resources","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts23"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4000","SEO/HEO or equivalent","32016","35752","Supporting Delivery Band 4","3.7","Human resources","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts24"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4000","EO or equivalent","22052","23765","Supporting Delivery Band 3","4.2","Human resources","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts25"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4001","UG7 or equivalent","49590","55376","Marketing and Communications Band 5","3","Communications","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts26"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4001","SEO/HEO or equivalent","32016","35752","Marketing and Communications Band 4","11.5","Communications","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts27"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4001","EO or equivalent","22052","23765","Marketing and Communications Band 3","4","Communications","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts28"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4002","UG7 or equivalent","49590","55376","Information Services Directorate Band 5","5","Information Technology","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts29"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4002","SEO/HEO or equivalent","32016","35752","Information Services Directorate Band 4","9","Information Technology","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts30"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4002","EO or equivalent","22052","23765","Information Services Directorate Band 3","10","Information Technology","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts31"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4002","AO or equivalent","17322","18294","Information Services Directorate Band 2","1","Information Technology","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts32"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4002","SEO/HEO or equivalent","32016","35752","Facilities Band 4","1","Property and Asset Management","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts33"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","UG7 or equivalent","49590","55376","Finance Band 5","3","Finance","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts34"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","SEO/HEO or equivalent","32016","35752","Finance Band 4","3","Finance","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts35"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","EO or equivalent","22052","23765","Finance Band 3","5","Finance","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts36"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","AO or equivalent","17322","18294","Finance Band 2","3","Finance","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts37"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","UG7 or equivalent","49590","55376","Procurement Band 5","1","Procurement","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts38"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4004","SEO/HEO or equivalent","32016","35752","Procurement Band 4","5","Procurement","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts39"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4005","UG6 or equivalent","67000","70000","Delivery Field Based","31","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts40"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4005","UG7 or equivalent","49590","55376","Regional Lead/Delivery Band 5","4","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts41"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4005","SEO/HEO or equivalent","32016","35752","Regional Lead/Delivery Band 4","4","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts42"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4005","EO or equivalent","22052","23765","Regional Lead/Delivery Band 3","4","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts43"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4005","AO or equivalent","17322","18294","Regional Lead/Delivery Band 2","1","Policy","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts44"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4006","UG7 or equivalent","49590","55376","Strategy and Performance Band 5","4.9","Planning","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts45"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4006","SEO/HEO or equivalent","32016","35752","Strategy and Performance Band 4","6","Planning","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts46"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4006","EO or equivalent","22052","23765","Strategy and Performance Band 3","7","Planning","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts47"
"Department for Education","Training and Development Agency for Schools","Executive Directorate for Supporting Delivery","TDA-4006","AO or equivalent","17322","18294","Strategy and Performance Band 2","1","Planning","/data/tda/2011-09-30/300911-Training-and-Development-Agency-for-Schools.xls","juniorPosts48"
