"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF1","16468","33507","Military","88","Military","/data/mod/2014-09-30/AirSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Adult Apprentice","18730","19747","Engineering Civ Apprentices","1","Science and Engineering","/data/mod/2014-09-30/DESSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV01001","9","67806","118634","Principal","1","Science and Engineering","/data/dstl/2014-09-30/Copy-of-20140930--Final_ORGANOGRAM.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","Skill Zone 2","16482","18010","Driving","1","Operational Delivery","/data/mod/2014-09-30/JFCSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","36562","44711","Business Manager","1","Other","/data/mod/2014-09-30/HOCSSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Army","1167535","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilian (LEC)","3911","Operational Delivery","/data/mod/2014-09-30/ArmySalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Academic Profr of Music (Eng) - 2018","53112","53112","Teaching","0.94","Operational Delivery","/data/mod/2014-09-30/NavySalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts2"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF2","38848","46199","Military","2735","Military","/data/mod/2014-09-30/AirSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Apprentice","14303","18318","Civilian HR Service Provider","7","Human Resources","/data/mod/2014-09-30/DESSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","Ambulance Practitioner","18402","21798","Medical Technical","5","Medicine","/data/mod/2014-09-30/JFCSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Legal support officer","1","Other","/data/mod/2014-09-30/HOCSSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Army","1167535","Academic Profr of Music (Eng) - 2018","53112","53112","Specialist Instruction","2.56","Operational Delivery","/data/mod/2014-09-30/ArmySalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","Admiralty Pilot","44994","54475","Port Operations","19.36","Operational Delivery","/data/mod/2014-09-30/NavySalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02001","4","20837","33829","Team Member","3","Science and Engineering","/data/dstl/2014-09-30/Copy-of-20140930--Final_ORGANOGRAM.xls","juniorPosts3"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF3","47760","57200","Military","1404","Military","/data/mod/2014-09-30/AirSalaryDataSpreadsheetAsAt30Sep2014.xls","juniorPosts4"
