"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC1","Band B","19000","29000","PA","0.61","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts2"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band B","19000","29000","PA","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts3"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","Head of Communications","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts4"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","Customer Service Manager","0.77","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts5"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","HR & Facilities Manager","1","Human resources","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts6"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band B","19000","29000","HR & Payroll Officer","1","Human resources","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts7"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band A","11000","20000","Business Admin Administrator","2.51","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts8"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band A","11000","20000","Trainee Admin","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts9"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band D","34000","49000","Accountant","0.61","Finance","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts10"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band D","34000","49000","IT Systems Manager","1","Information Technology","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts11"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band B","19000","29000","Finance & Information Administrator","1","Finance","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts12"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band A","11000","20000","IT Helpdesk 1st Line support","2","Information Technology","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts13"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Records Management Administrator","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts14"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Records Management Assistant","1.61","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts15"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band F","61000","70000","Investigations Adviser","0.91","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts16"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band F","61000","70000","Legal Adviser","2","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts17"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Casework Support Manager","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts18"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Group Leader","4.81","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts19"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Case Review Manager","28.45","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts20"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band C","22000","30000","Assistant Case Review Manager","2","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts21"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Casework Administrator","8.3","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts22"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Casework Administration Assistant","1","Operational delivery","/data/justice/2011-09-30/300911-CCRC-Organogram(v0.1).xls","juniorPosts23"
