"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","Grade 6","54705","67699","Senior Operational Manager","4","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts2"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","Grade 7","44656","55264","Business Manager","9.73","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts3"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","SEO","32602","37964","Programme Manager","26.64","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts4"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","HEO","25297","29757","Office Manager","25","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts5"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","CIO","25816","31306","Operational Manager","3.8","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts6"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","EO","20235","23802","Office Manager","32.7","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts7"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","IO","21505","26079","Programme support officer","1.6","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts8"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","AO","15386","17377","Operations Support Officer","53.94","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts9"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","AA","14043","14774","Operations Support Officer","31.21","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts10"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","Grade 6","54705","67699","Senior HR Manager","3.83","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts11"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","Grade 7","44656","55264","Senior HR Manager","5.63","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts12"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","SEO","32602","37964","Human Resources Officer","17.69","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts13"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","HEO","25297","29757","Human Resources Officer","4.81","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts14"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","EO","20235","23802","Human Resources Officer","9.32","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts15"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","AO","15386","17377","Human Resources Support Officer","5.8","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts16"
"Home Office","UK Border Agency","Human Resources and Organisational Development","2UKBA04","SEO","32602","37964","Office Manager","1","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts17"
"Home Office","UK Border Agency","Human Resources and Organisational Development","2UKBA04","HEO","25297","29757","Office Manager","1","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts18"
"Home Office","UK Border Agency","Human Resources and Organisational Development","2UKBA04","EO","20235","23802","Support Officers","1","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts19"
"Home Office","UK Border Agency","Human Resources","1UKBA11","Grade 6","54705","67699","Senior Human Resources Manager","4.9","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts20"
"Home Office","UK Border Agency","Human Resources","1UKBA11","Grade 7","44656","55264","Senior Human Resources Manager","14.37","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts21"
"Home Office","UK Border Agency","Human Resources","1UKBA11","SEO","32602","37964","Human Resources Officer","30.64","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts22"
"Home Office","UK Border Agency","Human Resources","1UKBA11","HEO","25297","29757","Human Resources Officer","42.54","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts23"
"Home Office","UK Border Agency","Human Resources","1UKBA11","EO","20235","23802","Human Resources Officer","14.67","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts24"
"Home Office","UK Border Agency","Human Resources","1UKBA11","AO","15386","17377","Human Resources Support Officer","10.29","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts25"
"Home Office","UK Border Agency","Human Resources","1UKBA11","AA","14043","14774","Human Resources Support Officer","2.33","Human resources","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts26"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","Grade 7","44656","55264","Operational Manager","2","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts27"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","SEO","32602","37964","Senior Operational Manager","5","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts28"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","HEO","25297","29757","Operational Manager","14","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts29"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","CIO","25816","31306","Operational Manager","4","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts30"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","EO","20235","23802","Operations Support Officer","31","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts31"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","IO","21505","26079","Operations Support Officer","4","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts32"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","AO","15386","17377","Operations Support Officer","43","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts33"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","AA","14043","14774","Operations Support Officer","158","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts34"
"Home Office","UK Border Agency","Security and Anti-Corruption Unit","2UKBA04","Unknown","unknown","unknown","Unknown","1","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts35"
"Home Office","UK Border Agency","Criminal Detention Group Private Office","2UKBA13","Grade 7","44656","55264","Operational Manager","1","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts36"
"Home Office","UK Border Agency","Criminal Detention Group Private Office","2UKBA13","HEO","25297","29757","Operational Manager","1","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts37"
"Home Office","UK Border Agency","Criminal Detention Group Private Office","2UKBA13","EO","20235","23802","Operations Support Officer","2","Operational delivery","/data/homeoffice/2011-09-30/300911---UK-Border-Agency---Organogram-Data---FINAL.xls","juniorPosts38"
