,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
269,Department for Education,Department For Education,Communications Group,DFE-1078,GRADE 6,55431,69187,Manager - Communications and Marketing.,4.0,Communications
270,Department for Education,Department For Education,Communications Group,DFE-1078,SEO,33200,49008,Senior Executive Officer - Communications and Marketing.,10.81,Communications
271,Department for Education,Department For Education,Communications Group,DFE-1078,EO,21916,32232,Executive Officer - Communications and Marketing.,1.0,Communications
272,Department for Education,Department For Education,Communications Group,DFE-1078,GRADE 7,45300,57223,Manager - policy,1.0,policy
273,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,GRADE 7,45300,57223,Manager - policy,12.62,policy
274,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,SEO,33200,49008,Senior Executive Officer - policy,7.62,policy
275,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,HEO,26800,40828,Higher Executive Officer - policy,7.0,policy
276,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,GRADE 6,55431,69187,Manager - policy,3.1,policy
277,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,EO,21916,32232,Executive Officer - policy,3.75,policy
278,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1081,EA AO,15516,22939,Executive Assistant - policy,2.0,policy
279,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,GRADE 7,45300,57223,Manager - operational delivery,1.0,operational delivery
280,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,EO,21916,32232,Executive Officer - other,1.0,other
281,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,GRADE 7,45300,57223,Manager - policy,10.53,policy
282,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,SEO,33200,49008,Senior Executive Officer - policy,14.63,policy
283,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,HEO,26800,40828,Higher Executive Officer - policy,7.92,policy
284,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,EO,21916,32232,Executive Officer - policy,6.49,policy
285,Department for Education,Department For Education,Safeguarding Group ,DFE-1082,GRADE 6,55431,69187,Manager - policy,2.82,policy
286,Department for Education,National College,National College,DFE-1083,EO,21916,32232,Executive Officer - policy,7.65,policy
287,Department for Education,National College,National College,DFE-1083,HEO,26800,40828,Higher Executive Officer - policy,5.0,policy
288,Department for Education,National College,National College,DFE-1083,SEO,33200,49008,Senior Executive Officer - policy,5.0,policy
289,Department for Education,National College,National College,DFE-1083,GRADE 7,45300,57223,Manager - policy,7.0,policy
290,Department for Education,National College,National College,DFE-1083,GRADE 6,55431,69187,Manager - policy,2.0,policy
291,Department for Education,Department For Education,Infrastructure and Funding Directorate,DFE-1084,SEO,33200,49008,Senior Executive Officer - finance,1.0,finance
292,Department for Education,Department For Education,Infrastructure and Funding Directorate,DFE-1084,GRADE 7,45300,57223,Manager - other,1.0,other
293,Department for Education,Department For Education,Infrastructure and Funding Directorate,DFE-1084,EO,21916,32232,Executive Officer - other,4.0,other
294,Department for Education,Department For Education,Infrastructure and Funding Directorate,DFE-1084,HEO,26800,40828,Higher Executive Officer - other,1.0,other
295,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,EO,21916,32232,Executive Officer - Communications and Marketing.,14.52,Communications
296,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,EA AO,15516,22939,Executive Assistant - Communications and Marketing.,10.69,Communications
297,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,HEO,26800,40828,Higher Executive Officer - Communications and Marketing.,4.0,Communications
298,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,GRADE 7,45300,57223,Manager - Communications and Marketing.,4.6,Communications
299,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,SEO,33200,49008,Senior Executive Officer - Communications and Marketing.,2.0,Communications
300,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,GRADE 6,55431,69187,Manager - Communications and Marketing.,1.0,Communications
301,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1085,EO,21916,32232,Executive Officer - other,1.0,other
302,Department for Education,Department For Education,System Reform Group,DFE-1086,GRADE 7,45300,57223,Manager - policy,5.0,policy
303,Department for Education,Department For Education,System Reform Group,DFE-1086,EO,21916,32232,Executive Officer - policy,2.8,policy
304,Department for Education,Department For Education,System Reform Group,DFE-1086,GRADE 6,55431,69187,Manager - policy,1.0,policy
305,Department for Education,Department For Education,System Reform Group,DFE-1086,SEO,33200,49008,Senior Executive Officer - policy,2.0,policy
306,Department for Education,Department For Education,System Reform Group,DFE-1086,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
307,Department for Education,Department For Education,System Reform Group,DFE-1086,HEO,26800,40828,Higher Executive Officer - policy,1.0,policy
308,Department for Education,Department For Education,People and Change Group,DFE-1088,HEO,26800,40828,Higher Executive Officer - Departmental Security.,0.86,Other
309,Department for Education,Department For Education,People and Change Group,DFE-1088,HEO,26800,40828,Higher Executive Officer - HR.,1.5,Human Resources
310,Department for Education,Department For Education,People and Change Group,DFE-1088,EO,21916,32232,Executive Officer - HR.,1.0,Human Resources
311,Department for Education,Department For Education,People and Change Group,DFE-1088,GRADE 7,45300,57223,Manager - HR.,2.0,Human Resources
312,Department for Education,Department For Education,People and Change Group,DFE-1088,SEO,33200,49008,Senior Executive Officer - HR.,1.8,Human Resources
313,Department for Education,Department For Education,People and Change Group,DFE-1088,SEO,33200,49008,Senior Executive Officer - other,1.0,other
314,Department for Education,Department For Education,People and Change Group,DFE-1088,SEO,33200,49008,Senior Executive Officer - policy,25.0,policy
315,Department for Education,Department For Education,People and Change Group,DFE-1088,GRADE 7,45300,57223,Manager - policy,14.89,policy
316,Department for Education,Department For Education,People and Change Group,DFE-1088,GRADE 6,55431,69187,Manager - policy,0.67,policy
317,Department for Education,Department For Education,People and Change Group,DFE-1088,HEO,26800,40828,Higher Executive Officer - policy,14.5,policy
318,Department for Education,Department For Education,People and Change Group,DFE-1088,SEO,33200,49008,Senior Executive Officer - Statistics.,1.33,Statisticians
319,Department for Education,Department For Education,Free School Group,DFE-1090,GRADE 6,55431,69187,Manager - policy,2.0,policy
320,Department for Education,Department For Education,Free School Group,DFE-1090,GRADE 7,45300,57223,Manager - policy,4.0,policy
321,Department for Education,Department For Education,Free School Group,DFE-1090,EO,21916,32232,Executive Officer - policy,6.0,policy
322,Department for Education,Department For Education,Free School Group,DFE-1090,EA AO,15516,22939,Executive Assistant - policy,1.58,policy
323,Department for Education,Department For Education,Free School Group,DFE-1090,HEO,26800,40828,Higher Executive Officer - policy,1.0,policy
324,Department for Education,Department For Education,Free School Group,DFE-1090,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
325,Department for Education,Department For Education,People and Change Group,DFE-1091,SEO,33200,49008,Senior Executive Officer - HR.,3.0,Human Resources
326,Department for Education,Department For Education,People and Change Group,DFE-1091,HEO,26800,40828,Higher Executive Officer - HR.,2.81,Human Resources
327,Department for Education,Department For Education,People and Change Group,DFE-1091,EO,21916,32232,Executive Officer - HR.,2.0,Human Resources
328,Department for Education,Department For Education,People and Change Group,DFE-1091,GRADE 7,45300,57223,Manager - HR.,4.0,Human Resources
329,Department for Education,Department For Education,People and Change Group,DFE-1091,EA AO,15516,22939,Executive Assistant - HR.,0.89,Human Resources
330,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,GRADE 7,45300,57223,Manager - policy,7.0,policy
331,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,HEO,26800,40828,Higher Executive Officer - policy,4.0,policy
332,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,SEO,33200,49008,Senior Executive Officer - policy,7.0,policy
333,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,EA AO,15516,22939,Executive Assistant - policy,2.0,policy
334,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,EO,21916,32232,Executive Officer - policy,4.0,policy
335,Department for Education,Department For Education,Office of the Schools Commissioner Group,DFE-1092,GRADE 6,55431,69187,Manager - policy,3.8,policy
336,Department for Education,Department For Education,Chief Information Officer Group,DFE-1094,EO,21916,32232,Executive Officer - information technology,45.01,information technology
337,Department for Education,Department For Education,Chief Information Officer Group,DFE-1094,GRADE 7,45300,57223,Manager - information technology,8.8,information technology
338,Department for Education,Department For Education,Chief Information Officer Group,DFE-1094,SEO,33200,49008,Senior Executive Officer - information technology,6.0,information technology
339,Department for Education,Department For Education,Chief Information Officer Group,DFE-1094,HEO,26800,40828,Higher Executive Officer - information technology,23.0,information technology
340,Department for Education,Department For Education,Chief Information Officer Group,DFE-1094,GRADE 6,55431,69187,Manager - information technology,2.0,information technology
341,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,SEO,33200,49008,Senior Executive Officer - policy,4.56,policy
342,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,GRADE 7,45300,57223,Manager - policy,4.36,policy
343,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,HEO,26800,40828,Higher Executive Officer - policy,5.22,policy
344,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
345,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,EO,21916,32232,Executive Officer - policy,2.0,policy
346,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1097,GRADE 6,55431,69187,Manager - policy,0.84,policy
347,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,GRADE 7,45300,57223,Manager - operational delivery,5.0,operational delivery
348,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,HEO,26800,40828,Higher Executive Officer - policy,22.86,policy
349,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,GRADE 6,55431,69187,Manager - policy,3.67,policy
350,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,GRADE 7,45300,57223,Manager - policy,18.0,policy
351,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,EO,21916,32232,Executive Officer - policy,6.0,policy
352,Department for Education,Department For Education,Academies Delivery Group,DFE-1098,SEO,33200,49008,Senior Executive Officer - policy,8.65,policy
353,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,SEO,33200,49008,Senior Executive Officer - finance,1.0,finance
354,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,EA AO,15516,22939,Executive Assistant - finance,1.0,finance
355,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,HEO,26800,40828,Higher Executive Officer - operational delivery,5.0,operational delivery
356,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,EO,21916,32232,Executive Officer - operational delivery,2.61,operational delivery
357,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,SEO,33200,49008,Senior Executive Officer - operational delivery,17.33,operational delivery
358,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,GRADE 7,45300,57223,Manager - operational delivery,15.61,operational delivery
359,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,GRADE 6,55431,69187,Manager - operational delivery,4.0,operational delivery
360,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1099,EA AO,15516,22939,Executive Assistant - operational delivery,3.0,operational delivery
361,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1102,HEO,26800,40828,Higher Executive Officer - policy,1.0,policy
362,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1102,GRADE 7,45300,57223,Manager - policy,4.7,policy
363,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1102,GRADE 6,55431,69187,Manager - policy,1.0,policy
364,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,Grade 7,45300,57223,Manager - finance,1.0,finance
365,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,SEO,33200,49008,Senior Executive Officer - operational delivery,2.0,operational delivery
366,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,EA AO,15516,22939,Executive Assistant - operational delivery,1.61,operational delivery
367,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,EO,21916,32232,Executive Officer - operational delivery,2.0,operational delivery
368,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,GRADE 7,45300,57223,Manager - operational delivery,2.0,operational delivery
369,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,HEO,26800,40828,Higher Executive Officer - operational delivery,1.0,operational delivery
370,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1106,GRADE 6,55431,69187,Manager - other,1.0,other
371,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,HEO,26800,40828,Higher Executive Officer - information technology,10.66,information technology
372,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,GRADE 7,45300,57223,Manager - information technology,4.0,information technology
373,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,EO,21916,32232,Executive Officer - information technology,2.6,information technology
374,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,SEO,33200,49008,Senior Executive Officer - information technology,7.8,information technology
375,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,EA AO,15516,22939,Executive Assistant - information technology,0.8,information technology
376,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,GRADE 7,45300,57223,Manager - Knowledge Information and Records Mgmt.,3.92,Knowledge and Information Management (KIM)
377,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,EO,21916,32232,Executive Officer - Knowledge Information and Records Mgmt.,5.0,Knowledge and Information Management (KIM)
378,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,HEO,26800,40828,Higher Executive Officer - Knowledge Information and Records Mgmt.,3.0,Knowledge and Information Management (KIM)
379,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,SEO,33200,49008,Senior Executive Officer - Knowledge Information and Records Mgmt.,3.0,Knowledge and Information Management (KIM)
380,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,GRADE 6,55431,69187,Manager - Knowledge Information and Records Mgmt.,2.0,Knowledge and Information Management (KIM)
381,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,SEO,33200,49008,Senior Executive Officer - Librarians.,1.0,Knowledge and Information Management (KIM)
382,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,EO,21916,32232,Executive Officer - Librarians.,2.0,Knowledge and Information Management (KIM)
383,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,GRADE 7,45300,57223,Manager - Librarians.,1.0,Knowledge and Information Management (KIM)
384,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,GRADE 7,45300,57223,Manager - policy,2.0,policy
385,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,HEO,26800,40828,Higher Executive Officer - policy,4.0,policy
386,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,EO,21916,32232,Executive Officer - policy,2.0,policy
387,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
388,Department for Education,Department For Education,Chief Information Officer Group,DFE-1107,SEO,33200,49008,Senior Executive Officer - Programme and Project Management.,0.96,Programme and Project Management (PPM)
389,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,SEO,33200,49008,Senior Executive Officer - finance,4.78,finance
390,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,GRADE 7,45300,57223,Manager - finance,1.0,finance
391,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,GRADE 7,45300,57223,Manager - operational delivery,13.81,operational delivery
392,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,EO,21916,32232,Executive Officer - operational delivery,3.86,operational delivery
393,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,EA AO,15516,22939,Executive Assistant - operational delivery,0.57,operational delivery
394,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,SEO,33200,49008,Senior Executive Officer - operational delivery,37.93,operational delivery
395,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,GRADE 6,55431,69187,Manager - operational delivery,5.0,operational delivery
396,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1108,HEO,26800,40828,Higher Executive Officer - operational delivery,6.98,operational delivery
397,Department for Education,National College,National College,DFE-1109,SEO,33200,49008,Senior Executive Officer - policy,8.0,policy
398,Department for Education,National College,National College,DFE-1109,EA AO,15516,22939,Executive Assistant - policy,5.61,policy
399,Department for Education,National College,National College,DFE-1109,GRADE 7,45300,57223,Manager - policy,9.46,policy
400,Department for Education,National College,National College,DFE-1109,EO,21916,32232,Executive Officer - policy,10.05,policy
401,Department for Education,National College,National College,DFE-1109,HEO,26800,40828,Higher Executive Officer - policy,8.0,policy
402,Department for Education,National College,National College,DFE-1109,GRADE 6,55431,69187,Manager - policy,3.0,policy
403,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - finance,1.0,finance
404,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - information technology,1.83,information technology
405,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - information technology,5.0,information technology
406,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - information technology,1.0,information technology
407,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 7,45300,57223,Manager - information technology,1.0,information technology
408,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 7,45300,57223,Manager - operational delivery,2.81,operational delivery
409,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - operational delivery,3.61,operational delivery
410,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EA AO,15516,22939,Executive Assistant - operational delivery,5.78,operational delivery
411,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - operational delivery,5.86,operational delivery
412,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - operational delivery,7.84,operational delivery
413,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - other,1.0,other
414,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - policy,4.0,policy
415,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - policy,3.0,policy
416,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - policy,5.0,policy
417,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 7,45300,57223,Manager - policy,3.0,policy
418,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
419,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 6,55431,69187,Manager - policy,1.0,policy
420,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - Programme and Project Management.,0.71,Programme and Project Management (PPM)
421,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - Programme and Project Management.,4.79,Programme and Project Management (PPM)
422,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 7,45300,57223,Manager - Programme and Project Management.,1.0,Programme and Project Management (PPM)
423,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - Programme and Project Management.,1.37,Programme and Project Management (PPM)
424,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - Statisticians.,5.0,Statisticians
425,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 7,45300,57223,Manager - Statisticians.,4.37,Statisticians
426,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - Statisticians.,2.0,Statisticians
427,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - Statisticians.,1.0,Statisticians
428,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,GRADE 6,55431,69187,Manager - Statisticians.,1.89,Statisticians
429,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,EO,21916,32232,Executive Officer - Statistics.,3.83,Statisticians
430,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,HEO,26800,40828,Higher Executive Officer - Statistics.,2.62,Statisticians
431,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1111,SEO,33200,49008,Senior Executive Officer - Statistics.,1.0,Statisticians
432,Department for Education,Department For Education,Care and Adoption Group,DFE-1112,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
433,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,SEO,33200,49008,Senior Executive Officer - Communications and Marketing.,3.0,Communications
434,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,HEO,26800,40828,Higher Executive Officer - Communications and Marketing.,3.0,Communications
435,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,GRADE 7,45300,57223,Manager - Communications and Marketing.,3.0,Communications
436,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,SEO,33200,49008,Senior Executive Officer - Contract Management.,4.0,Procurement
437,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,GRADE 6,55431,69187,Manager - Contract Management.,1.0,Procurement
438,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,HEO,26800,40828,Higher Executive Officer - Contract Management.,3.0,Procurement
439,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,GRADE 7,45300,57223,Manager - Contract Management.,1.0,Procurement
440,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,EO,21916,32232,Executive Officer - Contract Management.,0.7,Procurement
441,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,SEO,33200,49008,Senior Executive Officer - finance,0.71,finance
442,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,EA AO,15516,22939,Executive Assistant - information technology,0.63,information technology
443,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,SEO,33200,49008,Senior Executive Officer - information technology,8.0,information technology
444,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,HEO,26800,40828,Higher Executive Officer - information technology,9.0,information technology
445,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,GRADE 7,45300,57223,Manager - information technology,8.0,information technology
446,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,GRADE 6,55431,69187,Manager - information technology,2.0,information technology
447,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,EO,21916,32232,Executive Officer - information technology,8.56,information technology
448,Department for Education,Department For Education,Chief Information Officer Group,DFE-1115,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
449,Department for Education,National College,National College,DFE-1117,GRADE 7,45300,57223,Manager - policy,9.65,policy
450,Department for Education,National College,National College,DFE-1117,GRADE 6,55431,69187,Manager - policy,4.0,policy
451,Department for Education,National College,National College,DFE-1117,SEO,33200,49008,Senior Executive Officer - policy,13.78,policy
452,Department for Education,National College,National College,DFE-1117,HEO,26800,40828,Higher Executive Officer - policy,2.0,policy
453,Department for Education,Department For Education,Supporting Delivery Group,DFE-1118,HEO,26800,40828,Higher Executive Officer - policy,3.0,policy
454,Department for Education,Department For Education,Supporting Delivery Group,DFE-1118,GRADE 6,55431,69187,Manager - policy,1.0,policy
455,Department for Education,Department For Education,Supporting Delivery Group,DFE-1118,GRADE 7,45300,57223,Manager - policy,2.2,policy
456,Department for Education,Department For Education,Supporting Delivery Group,DFE-1118,SEO,33200,49008,Senior Executive Officer - policy,2.67,policy
457,Department for Education,Department For Education,Supporting Delivery Group,DFE-1118,EO,21916,32232,Executive Officer - policy,1.0,policy
458,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,HEO,26800,40828,Higher Executive Officer - Communications and Marketing.,0.93,Communications
459,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,GRADE 6,55431,69187,Manager - policy,2.9,policy
460,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,EO,21916,32232,Executive Officer - policy,3.49,policy
461,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,GRADE 7,45300,57223,Manager - policy,6.0,policy
462,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,SEO,33200,49008,Senior Executive Officer - policy,5.42,policy
463,Department for Education,Department For Education,Supporting Delivery Group,DFE-1119,HEO,26800,40828,Higher Executive Officer - policy,4.0,policy
464,Department for Education,Department For Education,Free School Group,DFE-1122,GRADE 7,45300,57223,Manager - policy,12.83,policy
465,Department for Education,Department For Education,Free School Group,DFE-1122,HEO,26800,40828,Higher Executive Officer - policy,3.0,policy
466,Department for Education,Department For Education,Free School Group,DFE-1122,SEO,33200,49008,Senior Executive Officer - policy,5.0,policy
467,Department for Education,Department For Education,Free School Group,DFE-1122,EO,21916,32232,Executive Officer - policy,3.4,policy
468,Department for Education,Department For Education,Free School Group,DFE-1122,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
469,Department for Education,Department For Education,Free School Group,DFE-1122,GRADE 6,55431,69187,Manager - policy,2.0,policy
470,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1123,SEO,33200,49008,Senior Executive Officer - other,2.0,other
471,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1123,HEO,26800,40828,Higher Executive Officer - other,1.0,other
472,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1123,EO,21916,32232,Executive Officer - other,1.94,other
473,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1123,GRADE 7,45300,57223,Manager - other,1.0,other
474,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1123,GRADE 6,55431,69187,Manager - other,1.0,other
475,Department for Education,Department For Education,Education Funding Group,DFE-1124,HEO,26800,40828,Higher Executive Officer - other,1.0,other
476,Department for Education,Department For Education,Education Funding Group,DFE-1124,EO,21916,32232,Executive Officer - other,1.0,other
477,Department for Education,Department For Education,Education Funding Group,DFE-1124,GRADE 7,45300,57223,Manager - other,1.0,other
478,Department for Education,Department For Education,Education Funding Group,DFE-1124,EO,21916,32232,Executive Officer - policy,3.51,policy
479,Department for Education,Department For Education,Education Funding Group,DFE-1124,HEO,26800,40828,Higher Executive Officer - policy,5.0,policy
480,Department for Education,Department For Education,Education Funding Group,DFE-1124,SEO,33200,49008,Senior Executive Officer - policy,5.0,policy
481,Department for Education,Department For Education,Education Funding Group,DFE-1124,GRADE 6,55431,69187,Manager - policy,1.81,policy
482,Department for Education,Department For Education,Education Funding Group,DFE-1124,GRADE 7,45300,57223,Manager - policy,4.8,policy
483,Department for Education,Department For Education,Education Funding Group,DFE-1124,SEO,33200,49008,Senior Executive Officer - Programme and Project Management.,16.57,Programme and Project Management (PPM)
484,Department for Education,Department For Education,Education Funding Group,DFE-1124,HEO,26800,40828,Higher Executive Officer - Programme and Project Management.,15.61,Programme and Project Management (PPM)
485,Department for Education,Department For Education,Education Funding Group,DFE-1124,EO,21916,32232,Executive Officer - Programme and Project Management.,8.0,Programme and Project Management (PPM)
486,Department for Education,Department For Education,Education Funding Group,DFE-1124,GRADE 7,45300,57223,Manager - Programme and Project Management.,10.33,Programme and Project Management (PPM)
487,Department for Education,Department For Education,Education Funding Group,DFE-1124,GRADE 6,55431,69187,Manager - Programme and Project Management.,2.83,Programme and Project Management (PPM)
