,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
128,"Department for Environment, Food and Rural Affairs",Natural England,Natural Capital and Sustainable Growth,24,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,3.01,Operational Delivery
129,"Department for Environment, Food and Rural Affairs",Natural England,Natural Capital and Sustainable Growth,24,Adviser,20500,26620,Adviser,0.95,Operational Delivery
130,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Principal Adviser/Principal Specialist/Manager,39850,56100,Manager,2.0,Operational Delivery
131,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Adviser,5.0,Operational Delivery
132,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Specialist,4.0,Operational Delivery
133,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Team Leader,5.87,Operational Delivery
134,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Adviser,16.55,Operational Delivery
135,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Specialist,4.49,Operational Delivery
136,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,28.59,Operational Delivery
137,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Lead Adviser/Specialist/Group Coordinator,24120,32744,Specialist,3.0,Operational Delivery
138,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Adviser,20500,26620,Adviser,10.0,Operational Delivery
139,"Department for Environment, Food and Rural Affairs",Natural England,Evidence,11,Support Adviser,16500,20390,Support Adviser,4.0,Operational Delivery
140,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Principal Adviser/Principal Specialist/Manager,39850,56100,Manager,6.62,Operational Delivery
141,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Adviser,9.0,Operational Delivery
142,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Specialist,4.0,Operational Delivery
