,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
267,Department for Business Innovation and Skills,UK Atomic Energy Authority,Strategy and Technology Division,17000006,Agency Supplied Worker,14000,105000,Trainee/Apprentice,1.0,Science and Engineering
268,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 1,13871,21455,Admin/Support,3.42,Science and Engineering
269,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 2,18362,24172,Admin/Support,8.0,Science and Engineering
270,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 3,22219,31720,Admin/Support,2.61,Science and Engineering
271,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 3,22219,31720,Commercial/Procurement,1.0,Science and Engineering
272,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 4,26195,37082,Admin/Support,1.81,Science and Engineering
273,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 4,26195,37082,Vacancy,1.0,Science and Engineering
274,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 5,32978,46916,Admin/Support,4.91,Science and Engineering
275,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 5,32978,46916,Vacancy,1.0,Science and Engineering
276,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 6,41122,59861,Admin/Support,1.61,Science and Engineering
277,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 6,41122,59861,Finance,0.61,Science and Engineering
278,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Level 7,52566,74745,General Management,1.0,Science and Engineering
279,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Agency Supplied Worker,14000,105000,Admin/Support,3.47,Science and Engineering
280,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Agency Supplied Worker,14000,105000,Commercial/Procurement,1.22,Science and Engineering
281,Department for Business Innovation and Skills,UK Atomic Energy Authority,Support Division,21000065,Agency Supplied Worker,14000,105000,General Management,0.05,Science and Engineering
282,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 2,18362,24172,Admin/Support,1.4,Science and Engineering
283,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 3,22219,31720,Admin/Support,1.0,Science and Engineering
284,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 3,22219,31720,Graphics/Photography,2.0,Science and Engineering
285,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 4,26195,37082,Computing,1.0,Science and Engineering
286,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 4,26195,37082,Graphics/Photography,4.0,Science and Engineering
287,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 4,26195,37082,Physics - Materials Theoretical/Modelling,1.0,Science and Engineering
288,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 4,26195,37082,Physics - Plasma Theoretical/Modelling,6.0,Science and Engineering
289,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 5,32978,46916,Graphics/Photography,1.0,Science and Engineering
290,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 5,32978,46916,Physics - Materials Theoretical/Modelling,2.0,Science and Engineering
291,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 5,32978,46916,Physics - Plasma Theoretical/Modelling,10.8,Science and Engineering
292,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 6,41122,59861,Computing,1.0,Science and Engineering
293,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 6,41122,59861,Graphics/Photography,1.0,Science and Engineering
294,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 6,41122,59861,Physics - Materials Theoretical/Modelling,2.0,Science and Engineering
295,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 6,41122,59861,Physics - Plasma Theoretical/Modelling,8.0,Science and Engineering
296,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 7,52566,74745,General Management,1.0,Science and Engineering
297,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 7,52566,74745,Physics - Materials Theoretical/Modelling,1.0,Science and Engineering
298,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Level 7,52566,74745,Physics - Plasma Theoretical/Modelling,0.81,Science and Engineering
299,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Sandwich Student,17092,17092,Physics - Plasma Theoretical/Modelling,1.0,Science and Engineering
300,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Agency Supplied Worker,14000,105000,Admin/Support,1.0,Science and Engineering
301,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Agency Supplied Worker,14000,105000,Graphics/Photography,2.58,Science and Engineering
302,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Agency Supplied Worker,14000,105000,Physics - Materials Theoretical/Modelling,1.0,Science and Engineering
303,Department for Business Innovation and Skills,UK Atomic Energy Authority,Theory and Modelling Department,17000005,Agency Supplied Worker,14000,105000,Physics - Plasma Theoretical/Modelling,5.94,Science and Engineering
304,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 2,18362,24172,Admin/Support,1.71,Science and Engineering
305,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 2,18362,24172,Engineer - Technician Mechanical,2.0,Science and Engineering
306,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 2,18362,24172,Trainee/Apprentice,2.0,Science and Engineering
307,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Control and Instrumentation,1.0,Science and Engineering
308,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Electrical,1.0,Science and Engineering
309,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Graduate,1.0,Science and Engineering
310,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Operations,5.0,Science and Engineering
311,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Other,1.0,Science and Engineering
312,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Engineer - Technician Electrical,2.0,Science and Engineering
313,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Instrument Technician,2.0,Science and Engineering
314,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 3,22219,31720,Physics - Experimental,1.0,Science and Engineering
315,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Control and Instrumentation,4.0,Science and Engineering
316,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Electronics,1.0,Science and Engineering
317,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Operations,7.0,Science and Engineering
318,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Other,1.0,Science and Engineering
319,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Technician Electrical,6.0,Science and Engineering
320,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Engineer - Technician Mechanical,5.0,Science and Engineering
321,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Instrument Technician,3.0,Science and Engineering
322,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 4,26195,37082,Physics - Experimental,1.0,Science and Engineering
323,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Control and Instrumentation,3.0,Science and Engineering
324,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Electrical,2.0,Science and Engineering
325,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Electronics,0.8,Science and Engineering
326,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Operations,1.0,Science and Engineering
327,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Other,1.0,Science and Engineering
328,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Safety Case,1.0,Science and Engineering
329,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Technician Electrical,1.0,Science and Engineering
330,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Engineer - Technician Mechanical,1.0,Science and Engineering
331,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Finance,1.0,Science and Engineering
332,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 5,32978,46916,Physics - Experimental,5.0,Science and Engineering
333,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 6,41122,59861,Engineer - Control and Instrumentation,3.0,Science and Engineering
334,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 6,41122,59861,Engineer - Electrical,2.0,Science and Engineering
335,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 6,41122,59861,Engineer - Mechanical Design,1.0,Science and Engineering
336,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 6,41122,59861,Physics - Experimental,6.0,Science and Engineering
337,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 6,41122,59861,Project Management,1.0,Science and Engineering
338,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 7,52566,74745,General Management,1.0,Science and Engineering
339,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Level 7,52566,74745,Physics - Experimental,1.0,Science and Engineering
340,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Control and Instrumentation,2.52,Science and Engineering
341,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Electrical,1.7,Science and Engineering
342,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Mechanical Design,0.4,Science and Engineering
343,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Other,0.15,Science and Engineering
344,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Technician Electrical,3.0,Science and Engineering
345,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Engineer - Technician Mechanical,3.0,Science and Engineering
346,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Finance,1.0,Science and Engineering
347,Department for Business Innovation and Skills,UK Atomic Energy Authority,Tokamak and NB Operations Department,17000005,Agency Supplied Worker,14000,105000,Instrument Technician,2.0,Science and Engineering
