,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
311,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,78,Senior Executive Officer London,35061,41851,Communications Manager,8.0,Communications
312,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,78,Grade 7 London,47445,56597,Senior Communications Manager,6.83,Communications
313,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,78,Grade 6 London,57275,68322,Senior Communications Manager,1.83,Communications
314,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,38,Executive Officer London,25242,29060,Policy Support Officer,1.0,Policy
315,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,38,Higher Executive Officer London,29554,34424,Policy Support Officer,1.0,Policy
316,Department of Energy and Climate Change,Department of Energy and Climate Change,Finance & Customer Services,38,Grade 6 London,57275,68322,Senior Policy Adviser,0.9,Policy
317,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Administrative Officer London,21463,22646,Policy Support Officer,1.0,Policy
318,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Executive Officer London,25242,29060,Policy Support Officer,6.0,Policy
319,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Higher Executive Officer London,29554,34424,Policy Support Officer,6.0,Policy
320,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Fast Stream London,27270,33654,Policy Support Officer,6.0,Policy
321,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Senior Executive Officer London,35061,41851,Policy Adviser,1.0,Policy
322,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Grade 7 London,47445,56597,Senior Policy Adviser,4.0,Policy
323,Department of Energy and Climate Change,Department of Energy and Climate Change,Private Office Group,49,Grade 6 London,57275,68322,Senior Policy Adviser,2.0,Policy
