,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
300,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band E,35282,43164,Research Associate/Fellow - Band E,1.0,Science and Engineering
301,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band E,35282,43164,Scientist/Engineer - Band E,2.0,Science and Engineering
302,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band E,35282,43164,Software Engineer - Band E,8.0,Science and Engineering
303,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Design Engineer - Band F,0.5,Science and Engineering
304,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Electrical/Electronic Engineer - Band F,1.0,Science and Engineering
305,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Group Leader/Division Head - Computing/Information Technology - Band F,1.0,Information Technology
306,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Group Leader/Division Head - Science and Engineering - Band F,5.0,Science and Engineering
307,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Project/Programme Manager - Band F,2.0,Programme and Project Management (PPM)
308,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Scientist/Engineer - Band F,5.0,Science and Engineering
309,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band F,42769,54649,Software Engineer - Band F,1.0,Science and Engineering
310,Department for Business Innovation and Skills,Science and Technology Facilities Council,Technology (UKATC),6001800,Band G,54565,69721,Group Leader/Division Head - Science and Engineering - Band G,2.8,Science and Engineering
