,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
613,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD51,HEO (N),27013,31233,Higher Executive Officer,5.17,Policy
614,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD51,SEO (N),33321,39799,Senior Executive Officer,2.0,Policy
615,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD51,SEO (N),33321,39799,Senior Scientific Officer,1.0,Science and Engineering
616,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD51,SEO (OL),35460,42542,Senior Scientific Officer,1.0,Science and Engineering
617,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,AO (L),21235,23045,Administrative Officer,1.0,Policy
618,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,AO (L),21235,23045,Personal Secretary,1.0,Policy
619,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,EO (L),25363,29063,Executive Officer,0.44,Policy
620,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,EO (N),22698,25903,Executive Officer,1.0,Policy
621,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,G7 (L),48326,58007,Grade 7,1.0,Policy
622,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,G7 (N),43654,52333,Grade 7,1.0,Policy
623,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,HEO (N),27013,31233,Higher Executive Officer,1.81,Policy
624,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD52,SEO (N),33321,39799,Senior Executive Officer,2.68,Policy
625,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,AO (L),21235,23045,Administrative Officer,5.0,Policy
626,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,EO (L),25363,29063,Executive Officer,7.6,Policy
627,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,FS (L),27500,36000,Assistant Economist,1.0,Economics
628,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,FS (L),27500,36000,Assistant Economist Provisional,1.0,Economics
629,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,FS (L),27500,36000,Higher Executive Officer (D),1.0,Policy
630,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,G6 (L),58516,69680,Grade 6,3.0,Policy
631,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,G7 (L),48326,58007,Grade 7,8.4,Policy
632,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,G7 (L),48326,58007,Not in post,0.6,Policy
633,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,HEO (L),30147,34930,Higher Executive Officer,7.89,Policy
634,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,HEO (L),30147,34930,Higher Scientific Officer,1.0,Science and Engineering
635,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,HEO (N),27013,31233,Higher Executive Officer,1.0,Policy
636,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,SEO (L),35946,42968,Senior Executive Officer,5.67,Policy
637,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD54,SEO (L),35946,42968,Senior Scientific Officer,4.0,Science and Engineering
638,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,AA (L),18787,19785,Administrative Assistant,1.0,Policy
639,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,AO (L),21235,23045,Administrative Officer,1.0,Policy
640,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,EO (L),25363,29063,Executive Officer,3.8,Policy
641,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,FS (L),27500,36000,Assistant Economist,1.0,Economics
642,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,FS (L),27500,36000,Higher Executive Officer (D),1.0,Policy
643,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,G7 (L),48326,58007,Grade 7,6.8,Policy
644,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,HEO (L),30147,34930,Higher Executive Officer,6.0,Policy
645,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,HEO (N),27013,31233,Higher Executive Officer,1.0,Policy
646,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,SEO (L),35946,42968,Not in post,2.0,Policy
647,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,SEO (L),35946,42968,Senior Executive Officer,3.0,Policy
648,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD55,SEO (L),35946,42968,Senior Scientific Officer,1.0,Science and Engineering
649,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,DD57,G7 (L),48326,58007,Grade 7,1.0,Policy
650,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,EO (L),25363,29063,Executive Officer,1.0,Policy
651,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,FS (L),27500,36000,Higher Executive Officer (D),1.0,Policy
652,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,G7 (L),48326,58007,Grade 7,2.0,Policy
653,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,G7 (L),48326,58007,Not in post,1.0,Policy
654,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,HEO (L),30147,34930,Higher Executive Officer,1.0,Policy
655,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,DD74,SEO (L),35946,42968,Senior Executive Officer,1.0,Policy
656,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,AO (L),21235,23045,Administrative Officer,1.0,Policy
657,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,EO (L),25363,29063,Executive Officer,2.61,Policy
658,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,FS (L),27500,36000,Assistant Economist,1.0,Economics
659,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,G6 (L),58516,69680,Grade 6,1.0,Policy
660,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,G7 (L),48326,58007,Grade 7,3.0,Policy
661,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,HEO (L),30147,34930,Higher Executive Officer,2.0,Policy
662,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,HEO (L),30147,34930,Higher Scientific Officer,2.0,Science and Engineering
663,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,D14,SEO (L),35946,42968,Senior Executive Officer,1.0,Policy
664,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD52,EO (L),25363,29063,Executive Officer,1.0,Policy
665,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD52,G7 (L),48326,58007,Grade 7,1.0,Policy
666,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD52,HEO (L),30147,34930,Higher Executive Officer,1.6,Policy
667,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD52,SEO (L),35946,42968,Senior Executive Officer,0.6,Policy
668,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,AO (L),21235,23045,Administrative Officer,2.0,Policy
669,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,EO (L),25363,29063,Executive Officer,5.0,Policy
670,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,G6 (L),58516,69680,Grade 6,1.0,Policy
671,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,G7 (L),48326,58007,Grade 7,7.72,Policy
672,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,G7 (N),43654,52333,Grade 7,2.86,Policy
673,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,HEO (L),30147,34930,Higher Executive Officer,11.0,Policy
674,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,HEO (N),27013,31233,Higher Scientific Officer,1.0,Science and Engineering
675,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,HEO (N),27013,31233,Not in post,1.0,Policy
676,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,SEO (L),35946,42968,Senior Executive Officer,4.89,Policy
677,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,SEO (L),35946,42968,Senior Professional and Technology Officer,1.0,Science and Engineering
678,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,SEO (L),35946,42968,Senior Scientific Officer,1.0,Science and Engineering
679,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD58,SEO (N),33321,39799,Senior Scientific Officer,0.5,Science and Engineering
680,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,AO (L),21235,23045,Administrative Officer,2.0,Operational Delivery
681,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,EO (L),25363,29063,Executive Officer,3.0,Operational Delivery
682,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,G6 (L),58516,69680,Grade 6,3.0,Operational Delivery
683,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,G7 (L),48326,58007,Grade 7,7.0,Operational Delivery
684,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,HEO (L),30147,34930,Higher Executive Officer,2.67,Operational Delivery
685,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,SEO (L),35946,42968,Senior Executive Officer,13.0,Operational Delivery
686,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD59,SEO (L),35946,42968,Senior Professional and Technology Officer,7.0,Operational Delivery
687,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,EO (L),25363,29063,Executive Officer,1.0,Policy
688,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,FS (L),27500,36000,Higher Executive Officer (D),1.0,Policy
689,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,G7 (L),48326,58007,Grade 7,3.69,Policy
690,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,HEO (L),30147,34930,Higher Executive Officer,4.6,Policy
691,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,HEO (L),30147,34930,Not in post,0.6,Policy
692,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD60,SEO (L),35946,42968,Senior Executive Officer,1.0,Policy
693,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,AA (L),18787,19785,Administrative Assistant,1.0,Policy
694,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,AO (L),21235,23045,Administrative Officer,3.0,Policy
695,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,EO (L),25363,29063,Executive Officer,6.0,Policy
696,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,EO (L),25363,29063,Not in post,1.0,Policy
697,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,G6 (L),58516,69680,Grade 6,1.0,Policy
698,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,G7 (L),48326,58007,Grade 7,5.6,Policy
699,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,HEO (L),30147,34930,Higher Executive Officer,6.6,Policy
700,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,HEO (L),30147,34930,Not in post,1.0,Policy
701,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD62,SEO (L),35946,42968,Senior Executive Officer,5.9,Policy
702,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,EO (L),25363,29063,Executive Officer,1.0,Policy
703,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,G6 (L),58516,69680,Grade 6,2.55,Policy
704,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,G7 (L),48326,58007,Grade 7,4.56,Policy
705,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,HEO (L),30147,34930,Higher Executive Officer,9.0,Policy
706,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,SEO (L),35946,42968,Senior Executive Officer,3.0,Policy
707,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,DD63,SEO (L),35946,42968,Senior Professional and Technology Officer,1.0,Policy
