,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
213,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,HR Officer,1.0,Human Resources
214,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Head of Branch/Unit,1.0,Information Technology
215,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,IT Manager,6.0,Information Technology
216,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Biosecurity Officer,3.0,Operational Delivery
217,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Head of Branch/Unit,3.0,Operational Delivery
218,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Health and Safety Officer,2.2,Operational Delivery
219,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Project Manager,1.9,Operational Delivery
220,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Animal Technician,1.0,Property and asset management
221,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Engineer,7.0,Property and asset management
222,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Head of Branch/Unit,1.0,Property and asset management
223,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Project Manager,4.9,Property and asset management
224,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,E,35282,43164,Scientist,39.7,Science and Engineering
225,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,1.0,Communications
226,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,1.0,Finance
227,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,1.0,Human Resources
228,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,2.0,Information Technology
229,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,4.7,Operational Delivery
230,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Engineer,1.0,Property and asset management
231,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,1.0,Property and asset management
232,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Project Manager,5.0,Property and asset management
233,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Head of Branch/Unit,11.0,Science and Engineering
234,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,F,42769,54649,Scientist,4.5,Science and Engineering
235,Department for Business Innovation and Skills,Biotechnology and Biological Sciences Research Council,The Pirbright Institute,IAH1,G,54565,69721,Head of Branch/Unit,3.0,Operational Delivery
