,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
230,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,Grade 7,43333,60342,Grade 7,23.33,Information Technology
231,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,Grade 7,43333,60342,Grade 7,4.0,Operational Delivery
232,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,Grade 7,43333,60342,Grade 7,1.0,Programme and Project Management (PPM)
233,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,HEO,25460,34680,Higher Executive Officer,70.14,Information Technology
234,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,HEO,25460,34680,Higher Executive Officer,12.0,Operational Delivery
235,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,SEO,30995,41613,Senior Executive Officer,1.0,Communications
236,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,SEO,30995,41613,Senior Executive Officer,33.41,Information Technology
237,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,SEO,30995,41613,Senior Executive Officer,3.0,Operational Delivery
238,UK Statistics Authority,UK Statistics Authority,Applications Development and Support,35,SEO,30995,41613,Senior Executive Officer,1.0,Programme and Project Management (PPM)
239,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO Specialist,25460,35333,Assistant Methodologist,1.0,Operational Delivery
240,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO Specialist,25460,35333,Assistant Methodologist,8.0,Statisticians
241,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,AO,15631,17767,Administrative Officer,14.11,Operational Delivery
242,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,Fast Stream,28960,35333,Assistant Statistician,1.0,Operational Delivery
243,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,EO,20239,29147,Executive Officer,13.62,Operational Delivery
244,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,Grade 6,48867,67360,Grade 6,1.0,Social Research
245,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,Grade 6,48867,67360,Grade 6,1.76,Statisticians
246,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,Grade 7,43333,60342,Grade 7,1.78,Operational Delivery
247,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,Grade 7,43333,60342,Grade 7,10.14,Statisticians
248,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO,25460,34680,Higher Executive Officer,14.27,Operational Delivery
249,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO Specialist,32754,42445,Methodologist,2.65,Statisticians
250,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO Specialist,25460,35333,Research Officer,1.0,Operational Delivery
251,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO Specialist,25460,35333,Research Officer,2.0,Social Research
252,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,HEO Specialist,25460,35333,Research Officer,8.0,Statisticians
253,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO,30995,41613,Senior Executive Officer,6.35,Operational Delivery
254,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO,30995,41613,Senior Executive Officer,1.0,Statisticians
255,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO Specialist,32754,42445,Senior Research Officer,0.81,Programme and Project Management (PPM)
256,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO Specialist,32754,42445,Senior Research Officer,3.81,Social Research
257,UK Statistics Authority,UK Statistics Authority,Census Methodology and Infrastructure,36,SEO Specialist,32754,42445,Senior Research Officer,9.11,Statisticians
258,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Assistant Methodologist,3.0,Operational Delivery
259,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Assistant Methodologist,1.0,Social Research
260,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Assistant Methodologist,5.0,Statisticians
261,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,AO,15631,17767,Administrative Officer,4.0,Operational Delivery
262,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,Fast Stream,28960,35333,Assistant Statistician,1.0,Operational Delivery
263,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,Fast Stream,28960,35333,Assistant Statistician,2.0,Statisticians
264,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,EO,20239,29147,Executive Officer,1.69,Operational Delivery
265,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,EO,20239,29147,Executive Officer,0.79,Statisticians
266,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,Grade 6,48867,67360,Grade 6,3.0,Statisticians
267,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,Grade 7,43333,60342,Grade 7,1.0,Social Research
268,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,Grade 7,43333,60342,Grade 7,10.0,Statisticians
269,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,SEO Specialist,32754,42445,Methodologist,2.0,Operational Research
270,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,SEO Specialist,32754,42445,Methodologist,6.51,Statisticians
271,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Research Officer,2.0,Operational Delivery
272,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Research Officer,1.0,Operational Research
273,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Research Officer,2.79,Social Research
274,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Research Officer,2.67,Statisticians
275,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,HEO Specialist,25460,35333,Statistical Officer,1.33,Statisticians
276,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,SEO Specialist,32754,42445,Senior Research Officer,4.19,Social Research
277,UK Statistics Authority,UK Statistics Authority,Survey Methodology,37,SEO Specialist,32754,42445,Senior Research Officer,1.6,Statisticians
278,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO Specialist,25460,35333,Assistant Methodologist,1.0,Statisticians
279,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,AO,15631,17767,Administrative Officer,3.38,Operational Delivery
280,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,EO,20239,29147,Executive Officer,7.55,Operational Delivery
281,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,Grade 6,48867,67360,Grade 6,1.0,Economics
282,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,Grade 6,48867,67360,Grade 6,1.0,Knowledge and Information Management (KIM)
283,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,Grade 6,48867,67360,Grade 6,2.0,Operational Delivery
284,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,Grade 6,48867,67360,Grade 6,5.0,Social Research
285,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,Grade 6,48867,67360,Grade 6,1.65,Statisticians
286,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO,25460,34680,Higher Executive Officer,8.89,Operational Delivery
287,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO Specialist,25460,35333,Research Officer,2.0,Economics
288,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO Specialist,25460,35333,Research Officer,2.0,Operational Delivery
289,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO Specialist,25460,35333,Research Officer,3.0,Social Research
290,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,HEO Specialist,25460,35333,Research Officer,3.0,Statisticians
291,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,SEO,30995,41613,Senior Executive Officer,2.0,Operational Delivery
292,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,SEO Specialist,32754,42445,Senior Research Officer,0.65,Operational Delivery
293,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,SEO Specialist,32754,42445,Senior Research Officer,6.06,Social Research
294,UK Statistics Authority,UK Statistics Authority,Crime Regional and Data Access,41,SEO Specialist,32754,42445,Senior Research Officer,1.0,Statisticians
295,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,AO,15631,17767,Administrative Officer,10.32,Operational Delivery
296,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,EO,20239,29147,Executive Officer,23.5,Operational Delivery
297,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,EO,20239,29147,Executive Officer,0.59,Programme and Project Management (PPM)
298,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,Grade 6,48867,67360,Grade 6,3.0,Operational Delivery
299,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,Grade 6,48867,67360,Grade 6,1.59,Programme and Project Management (PPM)
300,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,Grade 7,43333,60342,Grade 7,8.24,Operational Delivery
301,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,Grade 7,43333,60342,Grade 7,1.0,Operational Research
302,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,Grade 7,43333,60342,Grade 7,2.0,Programme and Project Management (PPM)
303,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,HEO,25460,34680,Higher Executive Officer,18.7,Operational Delivery
304,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,HEO,25460,34680,Higher Executive Officer,2.68,Programme and Project Management (PPM)
305,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,HEO Specialist,25460,35333,Research Officer,7.28,Operational Delivery
306,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,HEO Specialist,25460,35333,Research Officer,2.3,Social Research
307,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO,30995,41613,Senior Executive Officer,2.0,Communications
308,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO,30995,41613,Senior Executive Officer,0.92,Information Technology
309,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO,30995,41613,Senior Executive Officer,6.62,Operational Delivery
310,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO,30995,41613,Senior Executive Officer,1.89,Programme and Project Management (PPM)
311,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO Specialist,32754,42445,Senior Research Officer,2.0,Operational Delivery
312,UK Statistics Authority,UK Statistics Authority,2011 Census & Web Data Access,42,SEO Specialist,32754,42445,Senior Research Officer,1.0,Social Research
313,UK Statistics Authority,UK Statistics Authority,Organisational Capability and Performance Directorate,43,HEO,25460,34680,Higher Executive Officer,1.0,Operational Delivery
314,UK Statistics Authority,UK Statistics Authority,Organisational Capability and Performance Directorate,43,EO,20239,29147,Executive Officer,1.0,Operational Delivery
315,UK Statistics Authority,UK Statistics Authority,Organisational Capability and Performance Directorate,43,Grade 7,43333,60342,Grade 7,1.0,Finance
316,UK Statistics Authority,UK Statistics Authority,Strategy and Standards Directorate,45,Grade 7,43333,60342,Grade 7,1.0,Operational Delivery
317,UK Statistics Authority,UK Statistics Authority,Strategy and Standards Directorate,45,SEO,30995,41613,Senior Executive Officer,1.0,Operational Delivery
318,UK Statistics Authority,UK Statistics Authority,Strategy,46,EO,20239,29147,Executive Officer,1.0,Information Technology
319,UK Statistics Authority,UK Statistics Authority,Strategy,46,Grade 6,48867,67360,Grade 6,2.0,Information Technology
320,UK Statistics Authority,UK Statistics Authority,Strategy,46,Grade 7,43333,60342,Grade 7,7.0,Information Technology
321,UK Statistics Authority,UK Statistics Authority,Strategy,46,SEO,30995,41613,Senior Executive Officer,1.0,Information Technology
322,UK Statistics Authority,UK Statistics Authority,Assurance,47,AO,15631,17767,Administrative Officer,2.0,Operational Delivery
323,UK Statistics Authority,UK Statistics Authority,Assurance,47,EO,20239,29147,Executive Officer,2.81,Operational Delivery
324,UK Statistics Authority,UK Statistics Authority,Assurance,47,Grade 7,43333,60342,Grade 7,1.0,Information Technology
325,UK Statistics Authority,UK Statistics Authority,Assurance,47,Grade 7,43333,60342,Grade 7,1.86,Operational Delivery
326,UK Statistics Authority,UK Statistics Authority,Assurance,47,Grade 7,43333,60342,Grade 7,1.0,Programme and Project Management (PPM)
327,UK Statistics Authority,UK Statistics Authority,Assurance,47,HEO,25460,34680,Higher Executive Officer,2.0,Information Technology
328,UK Statistics Authority,UK Statistics Authority,Assurance,47,HEO,25460,34680,Higher Executive Officer,3.68,Operational Delivery
329,UK Statistics Authority,UK Statistics Authority,Assurance,47,HEO,25460,34680,Higher Executive Officer,1.0,Programme and Project Management (PPM)
330,UK Statistics Authority,UK Statistics Authority,Assurance,47,SEO,30995,41613,Senior Executive Officer,2.0,Information Technology
331,UK Statistics Authority,UK Statistics Authority,Assurance,47,SEO,30995,41613,Senior Executive Officer,1.0,Operational Delivery
332,UK Statistics Authority,UK Statistics Authority,Assurance,47,SEO,30995,41613,Senior Executive Officer,1.0,Programme and Project Management (PPM)
333,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO Specialist,25460,35333,Assistant Methodologist,1.0,Statisticians
334,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,AO,15631,17767,Administrative Officer,3.0,Operational Delivery
335,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,Fast Stream,28960,35333,Assistant Statistician,1.0,Statisticians
336,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,EO,20239,29147,Executive Officer,2.0,Operational Delivery
337,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,Grade 6,48867,67360,Grade 6,1.0,Operational Delivery
338,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,Grade 6,48867,67360,Grade 6,1.0,Statisticians
339,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,Grade 7,43333,60342,Grade 7,1.0,Economics
340,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,Grade 7,43333,60342,Grade 7,2.65,Statisticians
341,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO,25460,34680,Higher Executive Officer,1.0,Economics
342,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO,25460,34680,Higher Executive Officer,7.36,Operational Delivery
343,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO,25460,34680,Higher Executive Officer,1.0,Statisticians
344,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO Specialist,25460,35333,Research Officer,1.0,Operational Research
345,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,SEO Specialist,32754,42445,Senior Statisticial Officer,1.0,Statisticians
346,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,SEO,30995,41613,Senior Executive Officer,3.49,Operational Delivery
347,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,SEO,30995,41613,Senior Executive Officer,1.0,Programme and Project Management (PPM)
348,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,HEO Specialist,25460,35333,Statistical Officer,1.0,Operational Delivery
349,UK Statistics Authority,UK Statistics Authority,National Accounts Methods and Development,48,SEO Specialist,32754,42445,Senior Research Officer,1.0,Statisticians
350,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO,25460,34680,Higher Executive Officer,1.0,Operational Delivery
351,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,AO,15631,17767,Administrative Officer,1.0,Operational Delivery
352,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,EO,20239,29147,Executive Officer,11.36,Operational Delivery
353,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,EO,20239,29147,Executive Officer,0.92,Statisticians
354,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,Grade 7,43333,60342,Grade 7,2.0,Economics
355,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,Grade 7,43333,60342,Grade 7,5.0,Operational Delivery
356,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,Grade 7,43333,60342,Grade 7,1.64,Social Research
357,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,Grade 7,43333,60342,Grade 7,3.0,Statisticians
358,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO,25460,34680,Higher Executive Officer,0.9,Finance
359,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO,25460,34680,Higher Executive Officer,8.65,Operational Delivery
360,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO,25460,34680,Higher Executive Officer,1.0,Statisticians
361,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO Specialist,25460,35333,Research Officer,5.86,Operational Delivery
362,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO Specialist,25460,35333,Research Officer,2.0,Social Research
363,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,HEO Specialist,25460,35333,Research Officer,1.0,Statisticians
364,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,SEO Specialist,32754,42445,Senior Statisticial Officer,1.0,Operational Delivery
365,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,SEO,30995,41613,Senior Executive Officer,4.0,Operational Delivery
366,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,SEO Specialist,32754,42445,Senior Research Officer,2.0,Social Research
367,UK Statistics Authority,UK Statistics Authority,Public Sector and Households,49,SEO Specialist,32754,42445,Senior Research Officer,1.0,Statisticians
368,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,AO,15631,17767,Administrative Officer,29.71,Operational Delivery
369,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,EO,20239,29147,Executive Officer,17.06,Operational Delivery
370,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,EO,20239,29147,Executive Officer,1.0,Operational Research
371,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,Grade 7,43333,60342,Grade 7,2.0,Operational Delivery
372,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,Grade 7,43333,60342,Grade 7,2.0,Programme and Project Management (PPM)
373,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,Grade 7,43333,60342,Grade 7,1.81,Statisticians
374,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,HEO,25460,34680,Higher Executive Officer,12.84,Operational Delivery
375,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,SEO,30995,41613,Senior Executive Officer,2.41,Operational Delivery
376,UK Statistics Authority,UK Statistics Authority,Collection and Production Operations,50,SEO,30995,41613,Senior Executive Officer,1.0,Operational Research
377,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,AO,15631,17767,Administrative Officer,2.0,Operational Delivery
378,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,EO,20239,29147,Executive Officer,2.0,Communications
379,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,EO,20239,29147,Executive Officer,15.0,Operational Delivery
380,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,Grade 6,48867,67360,Grade 6,2.0,Operational Delivery
381,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,Grade 7,43333,60342,Grade 7,2.0,Operational Delivery
382,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,HEO,25460,34680,Higher Executive Officer,4.0,Communications
383,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,HEO,25460,34680,Higher Executive Officer,10.54,Operational Delivery
384,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,SEO,30995,41613,Senior Executive Officer,4.0,Communications
385,UK Statistics Authority,UK Statistics Authority,Digital Publishing Division,51,SEO,30995,41613,Senior Executive Officer,5.0,Operational Delivery
386,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,AO,15631,17767,Administrative Officer,3.0,Operational Delivery
387,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Fast Stream,28960,35333,Assistant Statistician,1.0,Operational Delivery
388,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Fast Stream,28960,35333,Assistant Statistician,2.39,Statisticians
389,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Fast Stream,28960,35333,Economic Assistant,3.0,Economics
390,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,EO,20239,29147,Executive Officer,2.81,Operational Delivery
391,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Grade 7,43333,60342,Grade 7,0.6,Economics
392,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Grade 7,43333,60342,Grade 7,3.0,Social Research
393,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,Grade 7,43333,60342,Grade 7,5.0,Statisticians
394,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,HEO,25460,34680,Higher Executive Officer,2.62,Operational Delivery
395,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,HEO Specialist,25460,35333,Research Officer,1.0,Economics
396,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,HEO Specialist,25460,35333,Research Officer,4.0,Operational Delivery
397,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,HEO Specialist,25460,35333,Research Officer,5.0,Social Research
398,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,SEO,30995,41613,Senior Executive Officer,0.54,Operational Delivery
399,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,SEO,30995,41613,Senior Executive Officer,2.0,Social Research
400,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,SEO Specialist,32754,42445,Senior Research Officer,5.0,Social Research
401,UK Statistics Authority,UK Statistics Authority,Public Policy Analysis,52,SEO Specialist,32754,42445,Senior Research Officer,1.0,Statisticians
402,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,AO,15631,17767,Administrative Officer,2.0,Operational Delivery
403,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,EO,20239,29147,Executive Officer,2.0,Communications
404,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,EO,20239,29147,Executive Officer,1.0,Human Resources
405,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,EO,20239,29147,Executive Officer,2.65,Operational Delivery
406,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,Grade 6,48867,67360,Grade 6,1.0,Programme and Project Management (PPM)
407,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,Grade 7,43333,60342,Grade 7,0.81,Communications
408,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,Grade 7,43333,60342,Grade 7,1.72,Human Resources
409,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,Grade 7,43333,60342,Grade 7,1.0,Operational Delivery
410,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,Grade 7,43333,60342,Grade 7,1.0,Statisticians
411,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,HEO,25460,34680,Higher Executive Officer,0.81,Communications
412,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,HEO,25460,34680,Higher Executive Officer,1.0,Human Resources
413,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,HEO,25460,34680,Higher Executive Officer,3.0,Operational Delivery
414,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,HEO Specialist,25460,35333,Research Officer,1.0,Social Research
415,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,SEO,30995,41613,Senior Executive Officer,1.0,Communications
416,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,SEO,30995,41613,Senior Executive Officer,3.41,Human Resources
417,UK Statistics Authority,UK Statistics Authority,Organisational Capability,54,SEO,30995,41613,Senior Executive Officer,2.0,Operational Delivery
418,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,1.0,Human Resources
419,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AA,13941,15164,Administrative Assistant,3.0,Knowledge and Information Management (KIM)
420,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AA,13941,15164,Administrative Assistant,0.5,Operational Delivery
421,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AO,15631,17767,Administrative Officer,1.0,Communications
422,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AO,15631,17767,Administrative Officer,3.45,Human Resources
423,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AO,15631,17767,Administrative Officer,19.29,Operational Delivery
424,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AO,15631,17767,Administrative Officer,1.0,Procurement
425,UK Statistics Authority,UK Statistics Authority,Service Centre,55,AO,15631,17767,Administrative Officer,0.89,Property and asset management
426,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,12.22,Human Resources
427,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,4.59,Information Technology
428,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,3.0,Knowledge and Information Management (KIM)
429,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,10.56,Operational Delivery
430,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,2.81,Procurement
431,UK Statistics Authority,UK Statistics Authority,Service Centre,55,EO,20239,29147,Executive Officer,2.0,Property and asset management
432,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 6,48867,67360,Grade 6,1.81,Human Resources
433,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 6,48867,67360,Grade 6,2.0,Information Technology
434,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 6,48867,67360,Grade 6,1.0,Operational Delivery
435,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 6,48867,67360,Grade 6,1.0,Procurement
436,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 6,48867,67360,Grade 6,1.0,Property and asset management
437,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,4.0,Human Resources
438,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,4.0,Information Technology
439,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,1.0,Knowledge and Information Management (KIM)
440,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,1.0,Operational Delivery
441,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,2.0,Procurement
442,UK Statistics Authority,UK Statistics Authority,Service Centre,55,Grade 7,43333,60342,Grade 7,1.0,Property and asset management
443,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,10.49,Human Resources
444,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,3.0,Information Technology
445,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,1.81,Knowledge and Information Management (KIM)
446,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,7.65,Operational Delivery
