,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
496,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,General Practice Dental,26.0,Military
497,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Logistics Management ,1.0,Military
498,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Medical ,254.0,Military
499,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Pharmacy,12.0,Military
500,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Radiography,7.0,Military
501,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Storekeeping/WarehouseOps,2.0,Military
502,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Supply Chain Mgt & Policy,1.0,Military
503,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Trainer,11.0,Military
504,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4 Nurses,28697,34509,Nursing and Midwifery,362.0,Military
505,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Administrative Support,8.0,Military
506,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Clinical Science/Laboratory,12.0,Military
507,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Dental Support,57.0,Military
508,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Driving ,1.0,Military
509,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Engineering & Technical Support,1.0,Military
510,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Gen Practice Medical ,28.0,Military
511,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Police,1.0,Military
512,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,General Practice Dental,8.0,Military
513,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,HR Officer,4.0,Military
514,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Medical ,209.0,Military
515,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Pharmacy,12.0,Military
516,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Radiography,8.0,Military
517,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Security Support,1.0,Military
518,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Service HR Expert,3.0,Military
519,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Supply Chain Mgt & Policy,5.0,Military
520,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Trainer,51.0,Military
521,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6 Nurses,35016,39477,Nursing and Midwifery,172.0,Military
522,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Administrative Support,4.0,Military
523,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Catering ,1.0,Military
524,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Clinical Science/Laboratory,10.0,Military
525,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Dental Support,24.0,Military
526,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Engineering & Technical Support,1.0,Military
527,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Finance Officer,1.0,Military
528,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Gen Practice Medical ,39.0,Military
529,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,General Practice Dental,6.0,Military
530,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Medical ,96.0,Military
531,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Policy Adviser,1.0,Military
532,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Radiography,7.0,Military
533,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Service HR Expert,4.0,Military
534,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Storekeeping/WarehouseOps,3.0,Military
535,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Trainer,11.0,Military
536,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7-8 Nurses,38801,45415,Nursing and Midwifery,12.0,Military
537,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7-8 Nurses,38801,45415,Nursing and Midwifery,64.0,Military
538,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Administrative Support,2.0,Military
539,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Clinical Science/Laboratory,5.0,Military
540,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Dental Support,8.0,Military
541,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Gen Practice Medical ,7.0,Military
542,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,General Practice Dental,1.0,Military
543,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Medical ,23.0,Military
544,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Pharmacy,1.0,Military
545,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Radiography,2.0,Military
546,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Service HR Expert,3.0,Military
547,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Storekeeping/WarehouseOps,2.0,Military
548,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Supply Chain Mgt & Policy,1.0,Military
549,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Trainer,8.0,Military
550,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Transport/Movement ,1.0,Military
551,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Administrative Support,1.0,Military
552,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Business Management and Improvement ,4.0,Military
553,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Clinical Science/Laboratory,3.0,Military
554,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Dental Support,3.0,Military
555,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Gen Practice Medical ,11.0,Military
556,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,HR Officer,1.0,Military
557,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Medical ,41.0,Military
558,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Radiography,2.0,Military
559,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Service HR Expert,1.0,Military
560,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Supply Chain Mgt & Policy,1.0,Military
561,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacist Advanced (8a),38851,46621,Pharmacy,1.0,Medicine
562,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacist Advanced (8a),38851,46621,Pharmacy,5.0,Medicine
563,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacist Advanced (8a),38851,46621,Pharmacy,1.0,Medicine
564,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacy Techn Higher Level,21176,27625,Administrative Support,1.0,Medicine
565,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacy Techn Higher Level,21176,27625,Medical Technical,1.0,Medicine
566,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacy Techn Higher Level,21176,27625,Pharmacy,26.0,Medicine
567,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacy Techn Higher Level,21176,27625,Physiotherapy,1.0,Medicine
568,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Pharmacy Technician,18402,21798,Pharmacy,6.0,Medicine
569,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiotherapist Advanced,30460,40157,Gen Practice Medical ,1.0,Medicine
570,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiotherapist Advanced,30460,40157,Nursing and Midwifery,1.0,Medicine
571,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiotherapist Advanced,30460,40157,Physiotherapy,33.0,Medicine
572,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiotherapy Team Mgr,30460,40157,Physiotherapy,9.0,Medicine
573,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiothrpst Specialist,25528,34189,Chiropody ,2.0,Medicine
574,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Physiothrpst Specialist,25528,34189,Physiotherapy,122.0,Medicine
575,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Civilian Consultant,61859,80186,Consultancy,2.0,Medicine
576,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Civilian Consultant,61859,80186,Hospital Doctor/Consultant,1.0,Medicine
