,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
437,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C/O (E),58722,58722,Direct Military Support,24.0,Operational Delivery
438,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C/O (LS),58153,58153,Direct Military Support,10.0,Operational Delivery
439,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C/O (SE),60443,60443,Direct Military Support,7.0,Operational Delivery
440,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C/O (X),59936,59936,Direct Military Support,28.0,Operational Delivery
441,Ministry of Defence,Ministry of Defence,Navy Command,1105340,CAPT (E),72022,72022,Direct Military Support,15.0,Operational Delivery
442,Ministry of Defence,Ministry of Defence,Navy Command,1105340,CAPT (LS),74812,74812,Direct Military Support,1.0,Operational Delivery
443,Ministry of Defence,Ministry of Defence,Navy Command,1105340,CAPT (X),82075,82075,Direct Military Support,23.0,Operational Delivery
444,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OR1-3,17767,29357,Direct Military Support,10442.0,Operational Delivery
445,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OR4,26768,33661,Direct Military Support,5226.0,Operational Delivery
446,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OR5-6,30446,37462,Direct Military Support,3262.0,Operational Delivery
447,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OR7-8,33702,43876,Direct Military Support,3065.0,Operational Delivery
448,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OR9,39157,47428,Direct Military Support,524.0,Operational Delivery
449,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OF1,16305,33175,Direct Military Support,97.0,Operational Delivery
450,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OF2,38463,45741,Direct Military Support,2088.0,Operational Delivery
451,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OF3,48450,58025,Direct Military Support,1460.0,Operational Delivery
452,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OF4,67999,78737,Direct Military Support,512.0,Operational Delivery
453,Ministry of Defence,Ministry of Defence,Navy Command,1105340,OF5,82381,90560,Direct Military Support,116.0,Operational Delivery
