,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
46,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Decision Support,6.0,Finance
47,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Historical ,3.0,Knowledge and Information Management (KIM)
48,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Operational Analysis,5.0,Science and Engineering
49,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Reporting and Controls,2.0,Finance
50,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Safety Management ,1.0,Operational Delivery
51,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Secretariat & Private Office,1.0,Operational Delivery
52,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,B2,47942,59535,Transport & Movement,1.0,Operational Delivery
53,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Acoustics ,1.0,Science and Engineering
54,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,AeroEng(Aero/Struct/Mech),2.0,Science and Engineering
55,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Business Management,14.59,Operational Delivery
56,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Community Service ,1.0,Operational Delivery
57,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Decision Support,17.0,Finance
58,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Design and Imagery,1.0,Communications
59,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Estates Management ,2.0,Property and asset management
60,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,External Communications,4.0,Communications
61,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Occupational Psychology,2.0,Psychology
62,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Operational Analysis,13.0,Science and Engineering
63,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Project Management,2.0,Programme and Project Management (PPM)
64,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Reporting and Controls,3.0,Finance
65,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Safety Management ,0.4,Operational Delivery
66,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,"Safety,Health,Enviroment&Fire",3.0,Operational Delivery
67,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Secretariat & Private Office,4.0,Operational Delivery
68,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Specialist Instruction,10.0,Operational Delivery
69,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Sustainable Development,1.0,Operational Delivery
70,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Systems Engineering,1.0,Science and Engineering
71,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Teaching ,1.0,Operational Delivery
72,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Technical [Trades] ,1.0,Science and Engineering
73,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Through Life Support,1.0,Operational Delivery
74,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C1,35648,44268,Training Support,5.0,Operational Delivery
75,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Acoustics ,2.0,Science and Engineering
76,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Administrative Support,8.0,Operational Delivery
77,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,AeroEng(Aero/Struct/Mech),7.0,Science and Engineering
78,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Audit and Assurance,2.0,Internal Audit
79,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Business Management,38.92,Operational Delivery
80,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Civilian HR Partner,2.0,Human Resources
81,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Civilian HR Service Provider,1.0,Human Resources
82,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Combat Systems Engineering,1.0,Science and Engineering
83,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Community Development Work,1.0,Operational Delivery
84,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Community Service ,5.0,Operational Delivery
85,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Computer Science & Engineering,1.0,Information Technology
86,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Consultancy,1.0,Operational Delivery
87,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Contract Perf Meas & Mgnt,1.0,Procurement
88,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Decision Support,38.0,Finance
89,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Design and Imagery,6.0,Communications
90,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Direct Military Support,1.0,Operational Delivery
91,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,E-Communcations,0.7,Communications
92,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,EnvironmentalManagementAssessm,6.54,Operational Delivery
93,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Estates Management ,2.0,Property and asset management
94,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,External Communications,11.0,Communications
95,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Historical ,2.0,Knowledge and Information Management (KIM)
96,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Information Technology,17.59,Information Technology
97,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Intelligence Analysis,2.0,Operational Delivery
98,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Internal Communications,1.0,Communications
99,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Inventory Management,2.0,Operational Delivery
100,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Knowledge Info Management,7.0,Knowledge and Information Management (KIM)
101,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Occupational Psychology,2.81,Psychology
102,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Operational Analysis,6.0,Science and Engineering
103,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Performance Management,3.0,Internal Audit
104,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Programme Management,1.0,Programme and Project Management (PPM)
105,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Project Management,7.0,Programme and Project Management (PPM)
106,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Quality Management ,1.0,Programme and Project Management (PPM)
107,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Reporting and Controls,10.0,Finance
108,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Safety Management ,4.0,Operational Delivery
109,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,"Safety,Health,Enviroment&Fire",23.67,Operational Delivery
110,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Secretariat & Private Office,11.21,Operational Delivery
111,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Service HR Service Provider,8.0,Human Resources
112,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Soft Facilities Management,1.0,Property and asset management
113,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Specialist Instruction,87.39,Operational Delivery
114,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Statistical Analysis,1.0,Statisticians
115,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Teaching ,4.81,Operational Delivery
116,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Through Life Support,3.78,Operational Delivery
117,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Training Support,27.5,Operational Delivery
118,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,C2,29258,36333,Transport & Movement,2.0,Operational Delivery
119,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Acoustics ,2.0,Science and Engineering
120,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Administrative Support,41.38,Operational Delivery
121,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,AeroEng(Aero/Struct/Mech),4.4,Science and Engineering
122,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,AeroEng(Electronics/Avionics),2.0,Science and Engineering
123,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Audit and Assurance,0.81,Internal Audit
124,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Business Continuity,1.0,Operational Delivery
125,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Business Management,44.81,Operational Delivery
126,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Civilian HR Service Provider,1.0,Human Resources
127,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Civilian Training ,1.0,Operational Delivery
128,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Commercial Analysis,1.0,Procurement
129,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Communication Planning,1.0,Communications
130,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Community Service ,7.0,Operational Delivery
131,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Contract Perf Meas & Mgnt,4.0,Procurement
132,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Decision Support,49.18,Finance
133,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Design and Imagery,31.8,Communications
134,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Direct Military Support,1.0,Operational Delivery
135,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,E-Communcations,1.0,Communications
136,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Energy Management ,5.0,Operational Delivery
137,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Environmental Health,2.0,Operational Delivery
138,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,EnvironmentalManagementAssessm,9.8,Operational Delivery
139,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Estate Planning ,2.0,Programme and Project Management (PPM)
140,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Estates Management ,1.0,Programme and Project Management (PPM)
141,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,External Communications,8.0,Communications
142,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Government Quality Assurance,1.0,Programme and Project Management (PPM)
143,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Historical ,5.0,Knowledge and Information Management (KIM)
