,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
1083,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR5-6,30013,36929,Policy Support Officer,1.0,Military
1084,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,2.0,Policy
1085,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,5.0,Policy
1086,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,2.0,Policy
1087,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Adviser,6.0,Policy
1088,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Adviser,7.0,Policy
1089,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,3.0,Policy
1090,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Adviser,3.0,Military
1091,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,4.0,Military
1092,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,4.0,Military
1093,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,1.0,Military
1094,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR4,26405,33182,Policy Support Officer,1.0,Military
1095,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR5-6,30013,36929,Policy Support Officer,1.0,Military
1096,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,2.0,Policy
1097,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,4.0,Policy
1098,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Adviser,7.0,Policy
1099,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Adviser,2.0,Policy
1100,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Adviser,7.0,Policy
1101,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Adviser,6.0,Policy
1102,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,6.0,Military
1103,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,7.0,Military
1104,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR4,26405,33182,Policy Adviser,1.0,Military
1105,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,3.0,Military
1106,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,1.0,Policy
1107,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Support Officer,3.0,Policy
1108,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Adviser,11.0,Policy
1109,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Adviser,21.0,Policy
1110,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,3.0,Policy
1111,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,7.0,Military
1112,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,17.0,Military
1113,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,5.0,Military
1114,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR4,26405,33182,Policy Support Officer,9.0,Military
1115,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR7-8,33223,43252,Policy Support Officer,4.0,Military
1116,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR5-6,30013,36929,Policy Support Officer,1.0,Military
1117,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Support Officer,9.0,Military
1118,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,10.0,Military
1119,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Adviser,10.0,Military
1120,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Adviser,9.0,Military
1121,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR1-3,17265,28940,Policy Adviser,17.0,Military
1122,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR7-8,33223,43252,Policy Adviser,1.0,Military
1123,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR4,26405,33182,Policy Adviser,20.0,Military
1124,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR9,38600,46753,Policy Adviser,2.0,Military
1125,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Adviser,3.0,Military
1126,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,11.0,Military
1127,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR5-6,30013,36929,Policy Adviser,18.0,Military
1128,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Adviser,6.0,Military
1129,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,3.0,Military
1130,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,1.0,Policy
1131,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,1.0,Policy
1132,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Adviser,1.0,Policy
1133,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,1.0,Military
1134,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,1.0,Military
1135,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,Locally Employed Civilian (LEC),0,0,Other,56.0,Other
1136,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,1.0,Military
1137,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,1.0,Military
1138,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Policy
1139,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,1.0,Policy
1140,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Adviser,9.0,Policy
1141,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Adviser,1.0,Policy
1142,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,1.0,Military
1143,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR5-6,30013,36929,Executive Assistant,1.0,Military
1144,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Executive Assistant,1.0,Operational Delivery
1145,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E2,15623,18815,Policy Support Officer,1.0,Policy
1146,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2 MSF,47942,59535,Policy Support Officer,1.0,Policy
1147,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Support Officer,1.0,Policy
1148,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Support Officer,2.0,Military
1149,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,2.0,Military
1150,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,2.0,Policy
1151,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,1.0,Policy
1152,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,3.0,Military
1153,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Support Officer,1.0,Military
1154,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR7-8,33223,43252,Policy Support Officer,2.0,Military
1155,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR1-3,17265,28940,Policy Support Officer,4.0,Military
1156,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Executive Assistant,1.0,Operational Delivery
1157,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Policy
1158,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Programme Manager,5.0,Programme and Project Management (PPM)
1159,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Programme Support Officer,6.0,Military
1160,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Programme Support Officer,2.0,Programme and Project Management (PPM)
1161,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Programme Support Officer,9.0,Programme and Project Management (PPM)
1162,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Programme Support Officer,8.0,Programme and Project Management (PPM)
1163,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Programme Manager,3.0,Military
1164,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Programme Officer Manager,2.0,Military
1165,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Business Manager,0.5,Operational Delivery
1166,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Business Manager,1.0,Operational Delivery
1167,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Business Manager,1.0,Operational Delivery
1168,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Business Manager,2.0,Operational Delivery
1169,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,2.0,Policy
1170,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,2.0,Policy
1171,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Support Officer,6.0,Policy
1172,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,9.0,Policy
1173,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Adviser,4.0,Policy
1174,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,1.0,Military
1175,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,2.0,Military
1176,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,1.0,Policy
1177,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,4.0,Policy
1178,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Support Officer,12.0,Policy
1179,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,18.0,Policy
1180,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,1.0,Policy
1181,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,2.0,Military
1182,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,6.0,Military
1183,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,2.0,Military
1184,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR9,38600,46753,Policy Support Officer,1.0,Military
1185,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Policy
1186,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,2.0,Policy
1187,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Support Officer,8.0,Policy
1188,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,6.0,Policy
1189,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,2.0,Policy
1190,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Other
1191,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,1.0,Policy
1192,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,5.0,Policy
1193,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,4.0,Policy
1194,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,1.0,Policy
1195,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,2.0,Policy
1196,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,1.0,Communications
1197,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,4.0,Policy
1198,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Policy Adviser,1.0,Policy
1199,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,2.0,Policy
1200,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Support Officer,6.0,Policy
1201,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,8.0,Operational Delivery
1202,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2 MSF,29258,36333,Policy Support Officer,1.0,Operational Delivery
1203,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Policy Support Officer,1.0,Policy
